osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge,maxspeed,junction,access,est_width,tunnel,service
340981780,,track,False,True,345.675,,"LINESTRING (12.6660175 46.1431352, 12.6663711 46.1436541, 12.6666247 46.1439368, 12.6670053 46.1444528, 12.6670495 46.1446006, 12.6670862 46.1447254, 12.6671267 46.1447535, 12.6671837 46.1447993, 12.6672812 46.1448465, 12.6674006 46.1449395, 12.6676434 46.1452096, 12.6677571 46.145323, 12.6680596 46.1455901, 12.6681699 46.1456717, 12.6682398 46.1457252, 12.6682894 46.1457303, 12.6683175 46.1457186)",,,,,,,,
340981777,,track,False,False,216.99400000000003,,"LINESTRING (12.671502 46.1434218, 12.6717055 46.1434617, 12.6721544 46.1435762, 12.6723624 46.1436338, 12.6726849 46.1436969, 12.6729138 46.143742, 12.6731166 46.143796, 12.6733247 46.1438338, 12.6735692 46.1438735, 12.6737798 46.1439528, 12.6739578 46.1440426, 12.6741282 46.1440947)",,,,,,,,
340981787,,track,False,False,52.892,,"LINESTRING (12.671502 46.1434218, 12.6715241 46.1433046, 12.6716639 46.1429605)",,,,,,,,
340981787,,track,False,True,398.924,,"LINESTRING (12.671502 46.1434218, 12.6714322 46.1437021, 12.6713181 46.1440283, 12.6711784 46.1444385, 12.6710938 46.144757, 12.6710423 46.1449533, 12.6709614 46.1451393, 12.6708363 46.1453661, 12.6706782 46.145575, 12.6705936 46.1458069, 12.6705164 46.1461127, 12.6704612 46.1463446, 12.6702773 46.1466911, 12.6701598 46.1468693)",,,,,,,,
"[77512216, 238768796, 238768797, 204370304]",,unclassified,False,"[False, True]",272.61699999999996,,"LINESTRING (12.6683175 46.1457186, 12.668264 46.1456825, 12.6680161 46.1454498, 12.6678209 46.1452629, 12.6676959 46.14509, 12.6675671 46.1449547, 12.6674035 46.1447812, 12.6673264 46.1446745, 12.6671375 46.1446693, 12.6668614 46.1447465, 12.6657007 46.1450534)",,,,,,,yes,
77512216,,unclassified,False,True,191.269,,"LINESTRING (12.6683175 46.1457186, 12.6686551 46.145946, 12.6693294 46.1463972, 12.6697998 46.1466755, 12.6701598 46.1468693)",,,,,,,,
340981780,,track,False,False,345.675,,"LINESTRING (12.6683175 46.1457186, 12.6682894 46.1457303, 12.6682398 46.1457252, 12.6681699 46.1456717, 12.6680596 46.1455901, 12.6677571 46.145323, 12.6676434 46.1452096, 12.6674006 46.1449395, 12.6672812 46.1448465, 12.6671837 46.1447993, 12.6671267 46.1447535, 12.6670862 46.1447254, 12.6670495 46.1446006, 12.6670053 46.1444528, 12.6666247 46.1439368, 12.6663711 46.1436541, 12.6660175 46.1431352)",,,,,,,,
340981780,,track,False,True,344.613,,"LINESTRING (12.6683175 46.1457186, 12.6683575 46.1456806, 12.6684799 46.1454668, 12.6686568 46.1451064, 12.668871 46.1447191, 12.6691064 46.1443216, 12.6692608 46.1439623, 12.669404 46.1435419, 12.6696673 46.1428699, 12.6697295 46.1427865)",,,,,,,,
77512216,,unclassified,False,False,191.269,,"LINESTRING (12.6701598 46.1468693, 12.6697998 46.1466755, 12.6693294 46.1463972, 12.6686551 46.145946, 12.6683175 46.1457186)",,,,,,,,
77512216,,unclassified,False,True,239.44500000000002,,"LINESTRING (12.6701598 46.1468693, 12.6705288 46.147068, 12.6710562 46.1473341, 12.6711786 46.1473811, 12.6712806 46.1473953, 12.6713867 46.1473464, 12.6716335 46.1470975, 12.6720558 46.1466569, 12.6722394 46.1465018, 12.6723667 46.1464915)",,,,,,,,
340981787,,track,False,False,398.92400000000004,,"LINESTRING (12.6701598 46.1468693, 12.6702773 46.1466911, 12.6704612 46.1463446, 12.6705164 46.1461127, 12.6705936 46.1458069, 12.6706782 46.145575, 12.6708363 46.1453661, 12.6709614 46.1451393, 12.6710423 46.1449533, 12.6710938 46.144757, 12.6711784 46.1444385, 12.6713181 46.1440283, 12.6714322 46.1437021, 12.671502 46.1434218)",,,,,,,,
338145732,,track,False,False,383.435,,"LINESTRING (12.6678968 46.1473808, 12.6676711 46.1474052, 12.6672439 46.1474762, 12.6668907 46.1475275, 12.6665034 46.147638, 12.6660819 46.1478353, 12.6657174 46.1480602, 12.6655123 46.1482259, 12.6653016 46.1484469, 12.6650795 46.1487034, 12.6648801 46.1489323, 12.6647263 46.1491651, 12.6645384 46.1494532, 12.6644642 46.149576)",,,,,,,,
338145732,,track,False,True,161.86399999999998,,"LINESTRING (12.6678968 46.1473808, 12.6681267 46.1473618, 12.6685767 46.1473262, 12.6688501 46.1473006, 12.6690324 46.1473006, 12.6692801 46.1473124, 12.6694795 46.1473203, 12.6697272 46.147344, 12.6699722 46.1474052)",,,,,,,,
340981779,,track,False,False,344.114,,"LINESTRING (12.6678968 46.1473808, 12.6678535 46.1474315, 12.6678105 46.1475702, 12.6677543 46.1477818, 12.667672 46.1480594, 12.667642 46.148202, 12.6676121 46.1483758, 12.6675896 46.1486507, 12.6675372 46.1489153, 12.667481 46.1494833, 12.6674286 46.1498983, 12.6674345 46.1502124, 12.6674275 46.1504011, 12.6673948 46.15044)",,,,,,,,
77512076,Via dell'Omo,primary,False,True,14.403,,"LINESTRING (12.6618976 46.1527501, 12.6618241 46.152631)",2,,,,,,,
77512076,Via dell'Omo,primary,False,False,318.42699999999996,,"LINESTRING (12.6618976 46.1527501, 12.6622492 46.1532708, 12.6626026 46.1538517, 12.6628329 46.1542853, 12.663105 46.1549927, 12.6632669 46.1554433)",2,,,,,,,
340981782,,track,False,True,236.287,,"LINESTRING (12.6618976 46.1527501, 12.6620053 46.1527204, 12.6620422 46.1527002, 12.6621313 46.1525725, 12.6622081 46.1524448, 12.6623187 46.1523299, 12.6624446 46.1522128, 12.662589 46.1521362, 12.6626904 46.152117, 12.6627826 46.152117, 12.6628655 46.1521553, 12.6629792 46.1522256, 12.6631236 46.1522256, 12.6633755 46.1521362, 12.6635137 46.1521043, 12.6637657 46.1520894, 12.6640452 46.1520638, 12.6642787 46.1520128, 12.6643689 46.1519743)",,,,,,,,
77512095,Via Antonio dell'Agnolo - Pellegrin,unclassified,False,False,346.65000000000003,,"LINESTRING (12.680928 46.1333095, 12.6804059 46.1340755, 12.679904 46.134814, 12.6792839 46.135732, 12.6789969 46.136125)",,,,,,,,
77512095,Via Antonio dell'Agnolo - Pellegrin,unclassified,False,True,632.627,,"LINESTRING (12.680928 46.1333095, 12.6811831 46.1329352, 12.6818257 46.1320111, 12.6823132 46.1313093, 12.6833312 46.1298303, 12.6838187 46.1291367, 12.6840023 46.1287593, 12.6841207 46.1284187, 12.6842876 46.128129)",,,,,,,,
77512181,Via Marziano Ciotti,secondary,False,True,21.78,SP29,"LINESTRING (12.6605461 46.1579932, 12.660651 46.1581751)",,,,,,,,
77512181,Via Marziano Ciotti,secondary,False,False,41.290000000000006,SP29,"LINESTRING (12.6605461 46.1579932, 12.6605043 46.1579186, 12.6604494 46.1578205, 12.6603584 46.1576454)",,,,,,,,
342292860,Via Marziano Ciotti,residential,False,False,109.93799999999999,,"LINESTRING (12.6605461 46.1579932, 12.6616563 46.1577554, 12.6618977 46.1578316)",,,,,,,,
342292860,Via Marziano Ciotti,residential,False,True,109.93799999999999,,"LINESTRING (12.6618977 46.1578316, 12.6616563 46.1577554, 12.6605461 46.1579932)",,,,,,,,
343911403,,track,False,False,151.466,,"LINESTRING (12.6470313 46.1007397, 12.6470877 46.1007495, 12.6471616 46.1007714, 12.6472074 46.1008301, 12.6472497 46.1009497, 12.6473307 46.1012355, 12.6474258 46.1014894, 12.6474857 46.1016946, 12.6475561 46.1018277, 12.6476407 46.1019083, 12.6477193 46.1019551)",,,,,,,,
343911403,,track,False,True,668.45,,"LINESTRING (12.6470313 46.1007397, 12.6467989 46.1007617, 12.6464009 46.100813, 12.6459712 46.1008642, 12.6455203 46.1009277, 12.6448617 46.1010254, 12.6442559 46.1011182, 12.643562 46.1012135, 12.6432415 46.1012794, 12.6429844 46.1013527, 12.6427062 46.101426, 12.6423997 46.1015359, 12.6420334 46.1016604, 12.6417481 46.101763, 12.641329 46.1019242, 12.6410155 46.1020365, 12.6407091 46.102144, 12.6403358 46.1022954, 12.6398638 46.1024639, 12.6395563 46.1025687, 12.6393134 46.1026603, 12.6390357 46.102763, 12.6389772 46.1027967)",,,,,,,,
60589436,Via San Martino,residential,False,False,312.55400000000003,,"LINESTRING (12.6477193 46.1019551, 12.648013 46.1019158, 12.6490728 46.1017884, 12.6503122 46.1016667, 12.6516924 46.1014144)",,,,,,,,
60589436,Via San Martino,residential,False,True,73.542,,"LINESTRING (12.6477193 46.1019551, 12.6472774 46.1020142, 12.6467736 46.1020142)",,,,,,,,
343911403,,track,False,True,151.466,,"LINESTRING (12.6477193 46.1019551, 12.6476407 46.1019083, 12.6475561 46.1018277, 12.6474857 46.1016946, 12.6474258 46.1014894, 12.6473307 46.1012355, 12.6472497 46.1009497, 12.6472074 46.1008301, 12.6471616 46.1007714, 12.6470877 46.1007495, 12.6470313 46.1007397)",,,,,,,,
194607093,,track,False,False,24.928,,"LINESTRING (12.6389772 46.1027967, 12.6390104 46.1025737)",,,,,,,,
194607093,,track,False,True,136.30599999999998,,"LINESTRING (12.6389772 46.1027967, 12.6389555 46.1029428, 12.6388588 46.1032682, 12.638872 46.1036113, 12.6387312 46.1040028)",,,,,,,,
343911403,,track,False,False,668.45,,"LINESTRING (12.6389772 46.1027967, 12.6390357 46.102763, 12.6393134 46.1026603, 12.6395563 46.1025687, 12.6398638 46.1024639, 12.6403358 46.1022954, 12.6407091 46.102144, 12.6410155 46.1020365, 12.641329 46.1019242, 12.6417481 46.101763, 12.6420334 46.1016604, 12.6423997 46.1015359, 12.6427062 46.101426, 12.6429844 46.1013527, 12.6432415 46.1012794, 12.643562 46.1012135, 12.6442559 46.1011182, 12.6448617 46.1010254, 12.6455203 46.1009277, 12.6459712 46.1008642, 12.6464009 46.100813, 12.6467989 46.1007617, 12.6470313 46.1007397)",,,,,,,,
177136117,,unclassified,False,False,11.144,,"LINESTRING (12.6462948 46.1101983, 12.6461912 46.1102682)",,,,,,,,
177136117,,unclassified,False,True,648.3530000000001,,"LINESTRING (12.6462948 46.1101983, 12.6464661 46.1100826, 12.6468235 46.1098764, 12.647229 46.1097527, 12.6477444 46.1095878, 12.6482186 46.1094297, 12.6487203 46.1091067, 12.6503649 46.1080374, 12.6516964 46.1072014, 12.6527222 46.1065071)",,,,,,,,
343911393,,track,False,False,297.355,,"LINESTRING (12.6462948 46.1101983, 12.6463683 46.1102847, 12.6464899 46.1104507, 12.6466985 46.1108375, 12.6469126 46.1112035, 12.647072 46.1114452, 12.6471866 46.1116075, 12.6473161 46.1117629, 12.6473161 46.1118838, 12.6472663 46.1120633, 12.6472364 46.1121842, 12.6472364 46.1122843, 12.6473061 46.1124639, 12.6474058 46.1126952)",,,,,,,,
343911407,,track,False,False,370.0539999999999,,"LINESTRING (12.6483671 46.1119597, 12.6485763 46.1119632, 12.6487955 46.1120322, 12.6488951 46.1121427, 12.6490644 46.1123119, 12.6491292 46.1124501, 12.6491491 46.1125709, 12.6491093 46.1127816, 12.6490794 46.1129439, 12.6490595 46.1131579, 12.6490943 46.1133858, 12.6490794 46.1136034, 12.6490894 46.1137898, 12.6490445 46.1140626, 12.6490246 46.11418, 12.6490395 46.1143458, 12.6490595 46.1144943, 12.6490395 46.1146496, 12.6490445 46.1147808, 12.6490445 46.1149017, 12.6490699 46.1149722)",,,,,,,,
343911393,,track,False,True,297.35499999999996,,"LINESTRING (12.6474058 46.1126952, 12.6473061 46.1124639, 12.6472364 46.1122843, 12.6472364 46.1121842, 12.6472663 46.1120633, 12.6473161 46.1118838, 12.6473161 46.1117629, 12.6471866 46.1116075, 12.647072 46.1114452, 12.6469126 46.1112035, 12.6466985 46.1108375, 12.6464899 46.1104507, 12.6463683 46.1102847, 12.6462948 46.1101983)",,,,,,,,
194607092,,track,False,True,399.28399999999993,,"LINESTRING (12.6350532 46.1135964, 12.6352214 46.1137607, 12.6354375 46.1140411, 12.6355111 46.1145238, 12.6356352 46.1148548, 12.6358466 46.115103, 12.6361179 46.1154064, 12.6362788 46.1157236, 12.6366337 46.1161926, 12.6368319 46.1164432, 12.6370331 46.1166311, 12.6372371 46.1167907)",,,,,,,,
"[343911408, 700687437, 700687438]",,track,False,True,26.122999999999998,,"LINESTRING (12.6350532 46.1135964, 12.6349546 46.1136704, 12.6348683 46.1137394, 12.6348371 46.1137764)",,yes,,,,,,
"[343911408, 700687437, 700687438]",,track,False,False,26.122999999999998,,"LINESTRING (12.6348371 46.1137764, 12.6348683 46.1137394, 12.6349546 46.1136704, 12.6350532 46.1135964)",,yes,,,,,,
343911407,,track,False,True,6.502,,"LINESTRING (12.6493533 46.1162552, 12.6493708 46.116198)",,,,,,,,
343911407,,track,False,False,341.68799999999993,,"LINESTRING (12.6493533 46.1162552, 12.6492537 46.1164831, 12.6490744 46.1166903, 12.6489449 46.1168767, 12.6487656 46.1171115, 12.6486311 46.1172945, 12.648402 46.1174326, 12.6480981 46.1175742, 12.6478541 46.1176709, 12.6475353 46.1177848, 12.6471368 46.1178884, 12.6467134 46.1179713, 12.646544 46.1180162, 12.6461803 46.118142)",,,,,,,,
178879019,,cycleway,False,False,97.74599999999998,,"LINESTRING (12.6327309 46.1169538, 12.6328307 46.1170448, 12.6329703 46.1171677, 12.6331609 46.1173197, 12.6333641 46.1174416, 12.633612 46.11758)",,,,,,,,
343911392,,track,False,True,131.1,,"LINESTRING (12.6327309 46.1169538, 12.6327079 46.1169677, 12.6326693 46.117013, 12.6326132 46.1170978, 12.6325771 46.1171858, 12.6325173 46.1173196, 12.6324824 46.1174042, 12.632431 46.1176227, 12.6323812 46.1178264, 12.6323663 46.1179235, 12.6323346 46.1180034, 12.6322692 46.118074)",,,,,,,,
184162330,,track,False,False,213.86900000000003,,"LINESTRING (12.6461803 46.118142, 12.6464113 46.1186363, 12.6468512 46.1194692, 12.6470229 46.1197964, 12.6471052 46.1199551)",,,,,,,,
184162330,,track,False,True,242.459,,"LINESTRING (12.6461803 46.118142, 12.6461645 46.1181083, 12.6460143 46.1178033, 12.6459392 46.1176323, 12.6456174 46.1170522, 12.6453384 46.1167101, 12.645156 46.1165019, 12.6449951 46.1161969, 12.6449867 46.116136)",,,,,,,,
343911407,,track,False,True,341.688,,"LINESTRING (12.6461803 46.118142, 12.646544 46.1180162, 12.6467134 46.1179713, 12.6471368 46.1178884, 12.6475353 46.1177848, 12.6478541 46.1176709, 12.6480981 46.1175742, 12.648402 46.1174326, 12.6486311 46.1172945, 12.6487656 46.1171115, 12.6489449 46.1168767, 12.6490744 46.1166903, 12.6492537 46.1164831, 12.6493533 46.1162552)",,,,,,,,
178879018,,unclassified,False,True,14.964,,"LINESTRING (12.632178 46.1181928, 12.6322692 46.118074)",,,,,,,,
178879018,,unclassified,False,False,20.891,,"LINESTRING (12.632178 46.1181928, 12.6320981 46.118297, 12.6320681 46.1183637)",,,,,,,,
184162329,,track,False,False,173.75099999999998,,"LINESTRING (12.6435167 46.1222283, 12.6434072 46.1220795, 12.6432034 46.1218266, 12.6429277 46.1215373, 12.6426133 46.1212317, 12.6423054 46.1209127)",,,,,,,,
743622533,,track,False,True,647.925,,"LINESTRING (12.6435167 46.1222283, 12.6435499 46.1222735, 12.6438825 46.1225636, 12.6441722 46.1227495, 12.6445874 46.123128, 12.6451775 46.123418, 12.6455026 46.1235749, 12.645803 46.1237682, 12.6459746 46.1239095, 12.646819 46.1244144, 12.6472514 46.1246829, 12.6476805 46.124906, 12.6485388 46.1252703, 12.6494401 46.1255901, 12.6498156 46.1257388, 12.6500131 46.125832)",,,,,,,,
743622534,,track,False,True,297.71,,"LINESTRING (12.6435167 46.1222283, 12.643438 46.1222653, 12.6433535 46.1223117, 12.6432091 46.1224069, 12.6430506 46.1224875, 12.6428181 46.1225827, 12.6426068 46.1226681, 12.6424448 46.1227023, 12.6422018 46.1227877, 12.6419869 46.1228414, 12.6417333 46.1229269, 12.6414551 46.1229977, 12.6409761 46.123088, 12.6407894 46.1231002, 12.640571 46.123171, 12.6404266 46.1232418, 12.640211 46.1233506, 12.640108 46.123408)",,,,,,,,
343911409,,track,False,False,23.240000000000002,,"LINESTRING (12.6399305 46.1235613, 12.639927 46.1235344, 12.6399411 46.1235051, 12.6399904 46.1234734, 12.640108 46.123408)",,,,,,,,
343911409,,track,False,True,901.33,,"LINESTRING (12.6399305 46.1235613, 12.6399728 46.1236125, 12.6400467 46.123737, 12.6401927 46.1239793, 12.6403422 46.12429, 12.6404517 46.1245869, 12.6405613 46.1249252, 12.640641 46.1252221, 12.6406809 46.1255811, 12.6407905 46.1260506, 12.64091 46.1263752, 12.6411192 46.1266858, 12.6413085 46.1271553, 12.6416372 46.127611, 12.6418684 46.1279709, 12.6421274 46.1282332, 12.6424064 46.1284749, 12.6426056 46.1285785, 12.6429966 46.1287148, 12.6432656 46.1288305, 12.6435421 46.1290082, 12.643699 46.1291498, 12.643816 46.1293293, 12.6440128 46.1295847, 12.6441109 46.129789, 12.6442148 46.1299477, 12.6443504 46.1301173, 12.644493 46.1303236, 12.644655 46.1305396, 12.644747 46.130684)",,,,,,,,
379094491,,track,False,False,217.28300000000002,,"LINESTRING (12.6399305 46.1235613, 12.6398512 46.1235261, 12.6397965 46.1234594, 12.6397353 46.1233169, 12.6396763 46.1231639, 12.6395845 46.1229927, 12.6395385 46.122882, 12.6395014 46.1228578, 12.6394292 46.1228487, 12.6393112 46.1228517, 12.6390182 46.1229017, 12.638957 46.1229108, 12.6389395 46.1229002, 12.6389242 46.1228699, 12.6388389 46.122732, 12.638734 46.122529, 12.6386509 46.1223395, 12.6385962 46.122238, 12.6385416 46.1221835)",,,,,,,,
379094491,,track,False,True,750.447,,"LINESTRING (12.6399305 46.1235613, 12.6398163 46.123669, 12.6395597 46.1238941, 12.6392876 46.1241448, 12.6389351 46.1245134, 12.638459 46.125122, 12.6381127 46.1256277, 12.6375809 46.1262577, 12.6372841 46.1267163, 12.6370924 46.127102, 12.6370305 46.1272263, 12.6369316 46.1273463, 12.6367584 46.1274835, 12.6366966 46.1275992, 12.6366224 46.1277877, 12.6365729 46.1279956, 12.6365606 46.1282377, 12.6365637 46.1283749, 12.6365327 46.1284177, 12.6363936 46.1285785, 12.636137 46.1288184, 12.6358649 46.1291163, 12.6356175 46.1293499, 12.6355062 46.1294699)",,,,,,,,
179118614,Via Montereale,unclassified,False,False,216.931,,"LINESTRING (12.6487725 46.1298312, 12.6494316 46.1292435, 12.649767 46.1288815, 12.6500356 46.1284826, 12.6502253 46.1281732)",,,,,,,,
179118614,Via Montereale,unclassified,False,True,321.71400000000006,,"LINESTRING (12.6487725 46.1298312, 12.6487122 46.129885, 12.6481161 46.1304178, 12.6473328 46.1311769, 12.6468443 46.131626, 12.6462871 46.1321087, 12.6462536 46.1321377)",,,,,,,,
204372317,,track,False,False,690.2160000000001,,"LINESTRING (12.6487725 46.1298312, 12.6488705 46.1298413, 12.6490499 46.1299104, 12.6491545 46.130007, 12.649264 46.1301175, 12.6494035 46.1302728, 12.6495181 46.1304213, 12.6496476 46.1305904, 12.6497422 46.1307354, 12.6498717 46.1308355, 12.6500361 46.1309563, 12.6502204 46.1311013, 12.6502802 46.1311876, 12.6503698 46.1313636, 12.6503848 46.1314948, 12.6503898 46.1315776, 12.6504097 46.1316847, 12.6504296 46.1318124, 12.6504695 46.1319194, 12.6505492 46.1320506, 12.6506139 46.1321472, 12.6506836 46.1322404, 12.6507932 46.1323578, 12.650859 46.1324962, 12.6509984 46.1326895, 12.6512176 46.1328828, 12.6514169 46.1330899, 12.651646 46.1333729, 12.6518751 46.1336905, 12.6519249 46.1338976, 12.6519648 46.1340564, 12.6519747 46.1342359, 12.651905 46.1344223, 12.6518751 46.1344982, 12.6518253 46.1346294, 12.6516858 46.1349953, 12.6514268 46.1351747, 12.6513381 46.1352296)",,,,,,,,
343911401,,track,False,False,216.29199999999997,,"LINESTRING (12.644747 46.130684, 12.6448192 46.130791, 12.6449362 46.1309688, 12.6450458 46.1311328, 12.6451355 46.1312777, 12.6452675 46.1314607, 12.6454296 46.1317151, 12.6455609 46.1319165, 12.6456547 46.132105, 12.6458092 46.1323832, 12.6458916 46.1324554)",,,,,,,,
343911401,,track,False,True,293.80699999999996,,"LINESTRING (12.644747 46.130684, 12.6447021 46.130684, 12.6446025 46.1306944, 12.6444481 46.1307082, 12.6442514 46.1307479, 12.6438952 46.1307858, 12.6434419 46.1308514, 12.6431481 46.130917, 12.6426798 46.1310309, 12.6423013 46.131131, 12.6419576 46.1312346, 12.6416388 46.1313209, 12.6413001 46.1314106, 12.6411224 46.1314634)",,,,,,,,
343911409,,track,False,False,901.33,,"LINESTRING (12.644747 46.130684, 12.644655 46.1305396, 12.644493 46.1303236, 12.6443504 46.1301173, 12.6442148 46.1299477, 12.6441109 46.129789, 12.6440128 46.1295847, 12.643816 46.1293293, 12.643699 46.1291498, 12.6435421 46.1290082, 12.6432656 46.1288305, 12.6429966 46.1287148, 12.6426056 46.1285785, 12.6424064 46.1284749, 12.6421274 46.1282332, 12.6418684 46.1279709, 12.6416372 46.127611, 12.6413085 46.1271553, 12.6411192 46.1266858, 12.64091 46.1263752, 12.6407905 46.1260506, 12.6406809 46.1255811, 12.640641 46.1252221, 12.6405613 46.1249252, 12.6404517 46.1245869, 12.6403422 46.12429, 12.6401927 46.1239793, 12.6400467 46.123737, 12.6399728 46.1236125, 12.6399305 46.1235613)",,,,,,,,
343911401,,track,False,False,5.566,,"LINESTRING (12.641056 46.1314831, 12.6411224 46.1314634)",,,,,,,,
343911401,,track,False,True,46.159,,"LINESTRING (12.641056 46.1314831, 12.6408269 46.1315383, 12.6405081 46.1316488)",,,,,,,,
379094489,,track,False,True,372.648,,"LINESTRING (12.641056 46.1314831, 12.6410355 46.131444, 12.6410167 46.1314105, 12.6410073 46.1313659, 12.6410113 46.1313241, 12.6410046 46.1312851, 12.6409644 46.1312098, 12.6408652 46.131049, 12.6407391 46.130798, 12.6406238 46.1305583, 12.640432 46.1301856, 12.6403166 46.1299941, 12.6402697 46.1298984, 12.6401906 46.1297924, 12.640153 46.129771, 12.6400696 46.1297885, 12.6396805 46.1298673, 12.6392213 46.129937, 12.6388191 46.1300067, 12.6383599 46.130137, 12.6380707 46.1302234)",,,,,,,,
343911401,,track,False,False,46.159,,"LINESTRING (12.6405081 46.1316488, 12.6408269 46.1315383, 12.641056 46.1314831)",,,,,,,,
343911401,,track,False,True,87.371,,"LINESTRING (12.6405081 46.1316488, 12.6403188 46.131742, 12.6400399 46.1318904, 12.6398805 46.1319802, 12.6397809 46.1320492, 12.639741 46.1321148, 12.6396862 46.1321736)",,,,,,,,
