osmid,y,x,street_count,highway,geometry,lts,message
1529794545,45.8883906,11.0385156,3,,POINT (11.0385156 45.8883906),,Node not found in edges
1529794551,45.888369,11.0371961,3,,POINT (11.0371961 45.888369),,Node not found in edges
1529794564,45.8890651,11.0392207,4,,POINT (11.0392207 45.8890651),,Node not found in edges
1529794565,45.8891255,11.038997,3,,POINT (11.038997 45.8891255),,Node not found in edges
1529802527,45.8867829,11.034983,3,,POINT (11.034983 45.8867829),4.0,Node LTS is max intersecting LTS
1529802529,45.886799,11.0351155,3,,POINT (11.0351155 45.886799),4.0,Node LTS is max intersecting LTS
1531559074,45.81382,11.049722,4,,POINT (11.049722 45.81382),2.0,Node LTS is max intersecting LTS
1531559126,45.8232056,11.015855,1,,POINT (11.015855 45.8232056),,Node not found in edges
1531722754,45.8066985,11.0580729,3,,POINT (11.0580729 45.8066985),,Node not found in edges
1540043363,45.9041258,11.0345112,3,,POINT (11.0345112 45.9041258),3.0,Node LTS is max intersecting LTS
1541235333,45.8776908,11.0738549,3,,POINT (11.0738549 45.8776908),0.0,Node LTS is max intersecting LTS
1543050288,45.8654406,11.0092695,3,,POINT (11.0092695 45.8654406),3.0,Node LTS is max intersecting LTS
1543050292,45.8654568,11.0086169,3,,POINT (11.0086169 45.8654568),,Node not found in edges
1543050298,45.8656923,11.0086108,4,,POINT (11.0086108 45.8656923),3.0,Node LTS is max intersecting LTS
1543050317,45.8658652,11.0079439,3,,POINT (11.0079439 45.8658652),3.0,Node LTS is max intersecting LTS
1543050319,45.8658111,11.0084277,3,,POINT (11.0084277 45.8658111),3.0,Node LTS is max intersecting LTS
1543050324,45.8658899,11.0080532,3,,POINT (11.0080532 45.8658899),3.0,Node LTS is max intersecting LTS
1543050337,45.8659523,11.0075357,3,,POINT (11.0075357 45.8659523),3.0,Node LTS is max intersecting LTS
1543050348,45.8660227,11.0074531,3,,POINT (11.0074531 45.8660227),3.0,Node LTS is max intersecting LTS
1543050349,45.8660534,11.0082798,3,,POINT (11.0082798 45.8660534),3.0,Node LTS is max intersecting LTS
1543050366,45.8661477,11.0083163,3,,POINT (11.0083163 45.8661477),3.0,Node LTS is max intersecting LTS
1543050395,45.8663592,11.0082361,3,,POINT (11.0082361 45.8663592),3.0,Node LTS is max intersecting LTS
1543050414,45.866409,11.0075418,3,,POINT (11.0075418 45.866409),3.0,Node LTS is max intersecting LTS
1566043564,45.8817733,11.0684408,3,,POINT (11.0684408 45.8817733),2.0,Node LTS is max intersecting LTS
1566043586,45.8818892,11.0683288,3,,POINT (11.0683288 45.8818892),2.0,Node LTS is max intersecting LTS
1566043600,45.8820363,11.069228,3,,POINT (11.069228 45.8820363),2.0,Node LTS is max intersecting LTS
1580093890,45.8877782,11.051532,1,,POINT (11.051532 45.8877782),,Node not found in edges
1585817655,45.8805829,11.040183,3,,POINT (11.040183 45.8805829),,Node not found in edges
1585817669,45.8808786,11.0398126,1,,POINT (11.0398126 45.8808786),,Node not found in edges
1585817673,45.8809105,11.0404336,1,,POINT (11.0404336 45.8809105),,Node not found in edges
1585817679,45.880962,11.0396732,1,,POINT (11.0396732 45.880962),,Node not found in edges
1585817680,45.8809802,11.0398845,3,,POINT (11.0398845 45.8809802),,Node not found in edges
1585817683,45.8810519,11.0397478,3,,POINT (11.0397478 45.8810519),,Node not found in edges
1585817686,45.8811178,11.039613,3,,POINT (11.039613 45.8811178),2.0,Node LTS is max intersecting LTS
1585817695,45.8821208,11.0420502,1,,POINT (11.0420502 45.8821208),,Node not found in edges
1590563869,45.8952718,11.0450231,3,,POINT (11.0450231 45.8952718),,Node not found in edges
1590563879,45.8954104,11.0448514,1,,POINT (11.0448514 45.8954104),,Node not found in edges
1593480791,45.890863,11.0433465,3,,POINT (11.0433465 45.890863),3.0,Node LTS is max intersecting LTS
1593480795,45.8908926,11.0436989,3,,POINT (11.0436989 45.8908926),3.0,Node LTS is max intersecting LTS
1593480800,45.8909614,11.0436928,3,,POINT (11.0436928 45.8909614),3.0,Node LTS is max intersecting LTS
1593480802,45.8909724,11.0433444,3,,POINT (11.0433444 45.8909724),3.0,Node LTS is max intersecting LTS
1593480803,45.8910168,11.0437433,3,,POINT (11.0437433 45.8910168),3.0,Node LTS is max intersecting LTS
1593480806,45.891042,11.0435788,3,,POINT (11.0435788 45.891042),3.0,Node LTS is max intersecting LTS
1593480825,45.8908237,11.0433881,3,,POINT (11.0433881 45.8908237),3.0,Node LTS is max intersecting LTS
1597836358,45.8877715,11.0371841,3,,POINT (11.0371841 45.8877715),1.0,Node LTS is max intersecting LTS
1597836360,45.8878292,11.0370141,3,,POINT (11.0370141 45.8878292),1.0,Node LTS is max intersecting LTS
1597836372,45.887978,11.038399,3,,POINT (11.038399 45.887978),2.0,Node LTS is max intersecting LTS
1599038218,45.8614867,11.0217326,1,,POINT (11.0217326 45.8614867),3.0,Node LTS is max intersecting LTS
1599038222,45.8628235,11.0203597,3,,POINT (11.0203597 45.8628235),3.0,Node LTS is max intersecting LTS
1599039769,45.8636615,11.0218098,3,,POINT (11.0218098 45.8636615),3.0,Node LTS is max intersecting LTS
1600569584,45.884159,11.0203844,3,,POINT (11.0203844 45.884159),2.0,Node LTS is max intersecting LTS
1600569592,45.8842351,11.0205705,3,,POINT (11.0205705 45.8842351),,Node not found in edges
1600569597,45.884358,11.0209631,4,,POINT (11.0209631 45.884358),,Node not found in edges
1601539620,45.8876984,11.1011483,3,,POINT (11.1011483 45.8876984),,Node not found in edges
1610668180,45.8600232,11.0411963,3,,POINT (11.0411963 45.8600232),,Node not found in edges
1610668343,45.8603497,11.0394003,3,,POINT (11.0394003 45.8603497),,Node not found in edges
1610668415,45.8612472,11.0405906,3,,POINT (11.0405906 45.8612472),,Node not found in edges
1610773148,45.8543793,11.0418703,4,,POINT (11.0418703 45.8543793),0.0,Node LTS is max intersecting LTS
1610773155,45.8545068,11.0414077,3,,POINT (11.0414077 45.8545068),,Node not found in edges
1610787323,45.87329,11.032831,1,,POINT (11.032831 45.87329),2.0,Node LTS is max intersecting LTS
1610787327,45.8734298,11.0331099,1,,POINT (11.0331099 45.8734298),2.0,Node LTS is max intersecting LTS
1610787331,45.8734599,11.0329755,3,,POINT (11.0329755 45.8734599),2.0,Node LTS is max intersecting LTS
1610787350,45.8736813,11.0326164,1,,POINT (11.0326164 45.8736813),,Node not found in edges
1610787358,45.873824,11.0337218,3,,POINT (11.0337218 45.873824),2.0,Node LTS is max intersecting LTS
1610787388,45.8740824,11.0329649,3,,POINT (11.0329649 45.8740824),,Node not found in edges
1610787397,45.8744376,11.0326793,3,,POINT (11.0326793 45.8744376),2.0,Node LTS is max intersecting LTS
1619079074,45.8845653,11.0380345,4,crossing,POINT (11.0380345 45.8845653),2.0,Node LTS is max intersecting LTS
1619079079,45.8853563,11.0397702,3,,POINT (11.0397702 45.8853563),1.0,Node LTS is max intersecting LTS
1619079095,45.8856278,11.0405809,5,crossing,POINT (11.0405809 45.8856278),2.0,Node LTS is max intersecting LTS
1619079102,45.8857653,11.0388257,3,,POINT (11.0388257 45.8857653),,Node not found in edges
1619079114,45.8858174,11.0393723,4,,POINT (11.0393723 45.8858174),,Node not found in edges
1619079124,45.8858763,11.0388836,3,,POINT (11.0388836 45.8858763),,Node not found in edges
1619079141,45.8860186,11.039264,3,,POINT (11.039264 45.8860186),,Node not found in edges
1619079150,45.8861035,11.0398814,3,,POINT (11.0398814 45.8861035),,Node not found in edges
1619079154,45.8861243,11.0388179,3,,POINT (11.0388179 45.8861243),,Node not found in edges
1619079162,45.8861701,11.0393474,3,,POINT (11.0393474 45.8861701),,Node not found in edges
1619079173,45.8862055,11.0393145,3,,POINT (11.0393145 45.8862055),,Node not found in edges
1619079177,45.8862144,11.0403094,3,,POINT (11.0403094 45.8862144),2.0,Node LTS is max intersecting LTS
1619079179,45.886217,11.0399667,3,,POINT (11.0399667 45.886217),,Node not found in edges
1619079189,45.8863093,11.0385709,3,,POINT (11.0385709 45.8863093),2.0,Node LTS is max intersecting LTS
1619079192,45.8863395,11.0394668,3,,POINT (11.0394668 45.8863395),,Node not found in edges
1619079196,45.8865124,11.0394086,3,,POINT (11.0394086 45.8865124),2.0,Node LTS is max intersecting LTS
1619087604,45.8839305,11.0413931,3,crossing,POINT (11.0413931 45.8839305),4.0,Node LTS is max intersecting LTS
1619087605,45.884145,11.0418155,3,,POINT (11.0418155 45.884145),4.0,Node LTS is max intersecting LTS
1619087611,45.8842968,11.0419782,3,,POINT (11.0419782 45.8842968),4.0,Node LTS is max intersecting LTS
1619087614,45.8843244,11.0421809,3,,POINT (11.0421809 45.8843244),4.0,Node LTS is max intersecting LTS
1619087615,45.8844809,11.0416385,3,,POINT (11.0416385 45.8844809),2.0,Node LTS is max intersecting LTS
1619130413,45.8836697,11.0334224,3,,POINT (11.0334224 45.8836697),1.0,Node LTS is max intersecting LTS
1619399563,45.874273,11.0335589,1,,POINT (11.0335589 45.874273),,Node not found in edges
1619399568,45.8746405,11.0329145,3,,POINT (11.0329145 45.8746405),2.0,Node LTS is max intersecting LTS
1627214318,45.8857092,11.040845,3,,POINT (11.040845 45.8857092),3.0,Node LTS is max intersecting LTS
1627214324,45.8866273,11.0427581,3,,POINT (11.0427581 45.8866273),,Node not found in edges
1640524704,45.8886666,11.0679093,1,,POINT (11.0679093 45.8886666),,Node not found in edges
1640524708,45.8886976,11.0679191,3,,POINT (11.0679191 45.8886976),,Node not found in edges
1640524737,45.8891032,11.068807,3,,POINT (11.068807 45.8891032),,Node not found in edges
1640524744,45.8891237,11.0671382,1,,POINT (11.0671382 45.8891237),,Node not found in edges
1657668232,45.8151704,11.0568086,3,,POINT (11.0568086 45.8151704),2.0,Node LTS is max intersecting LTS
1659262950,45.8557154,11.0459897,3,,POINT (11.0459897 45.8557154),0.0,Node LTS is max intersecting LTS
1659263650,45.8613048,11.040609,3,,POINT (11.040609 45.8613048),,Node not found in edges
1663068073,45.8407004,11.0204573,3,,POINT (11.0204573 45.8407004),,Node not found in edges
1663103152,45.839232,11.0225207,3,,POINT (11.0225207 45.839232),,Node not found in edges
1666068938,45.894521,11.0281272,3,,POINT (11.0281272 45.894521),2.0,Node LTS is max intersecting LTS
1666069023,45.8954081,11.0286759,3,,POINT (11.0286759 45.8954081),2.0,Node LTS is max intersecting LTS
1669002673,45.8954019,11.0822895,3,,POINT (11.0822895 45.8954019),2.0,Node LTS is max intersecting LTS
1669002735,45.8970806,11.0834937,4,,POINT (11.0834937 45.8970806),2.0,Node LTS is max intersecting LTS
1669002768,45.8973628,11.083954,1,,POINT (11.083954 45.8973628),,Node not found in edges
1669002787,45.8976594,11.081789,3,,POINT (11.081789 45.8976594),2.0,Node LTS is max intersecting LTS
1669002805,45.898445,11.0817867,3,,POINT (11.0817867 45.898445),2.0,Node LTS is max intersecting LTS
1669002809,45.8985171,11.0820731,1,,POINT (11.0820731 45.8985171),2.0,Node LTS is max intersecting LTS
1669002848,45.9006251,11.0863125,1,,POINT (11.0863125 45.9006251),2.0,Node LTS is max intersecting LTS
1669002855,45.9011646,11.0825872,3,,POINT (11.0825872 45.9011646),,Node not found in edges
1669002923,45.9036658,11.0881343,3,,POINT (11.0881343 45.9036658),,Node not found in edges
1669791687,45.8898639,11.0404322,3,,POINT (11.0404322 45.8898639),1.0,Node LTS is max intersecting LTS
1670689374,45.8995524,11.0753345,3,,POINT (11.0753345 45.8995524),,Node not found in edges
1677030735,45.8658605,11.0224014,1,,POINT (11.0224014 45.8658605),,Node not found in edges
1677030741,45.8663742,11.0236782,3,,POINT (11.0236782 45.8663742),4.0,Node LTS is max intersecting LTS
1678941092,45.8893296,11.060334,1,,POINT (11.060334 45.8893296),,Node not found in edges
1678941096,45.8893957,11.0694747,3,,POINT (11.0694747 45.8893957),,Node not found in edges
1678941118,45.8897599,11.0696987,4,,POINT (11.0696987 45.8897599),,Node not found in edges
1678941120,45.889786,11.0605035,3,,POINT (11.0605035 45.889786),,Node not found in edges
1678941123,45.889808,11.0884122,3,,POINT (11.0884122 45.889808),,Node not found in edges
1678941241,45.8916527,11.0870139,3,,POINT (11.0870139 45.8916527),3.0,Node LTS is max intersecting LTS
1678941288,45.8928412,11.0718263,3,,POINT (11.0718263 45.8928412),,Node not found in edges
1678941295,45.8952855,11.0855364,4,,POINT (11.0855364 45.8952855),2.0,Node LTS is max intersecting LTS
1678941305,45.8954135,11.0844596,1,,POINT (11.0844596 45.8954135),2.0,Node LTS is max intersecting LTS
1678941331,45.9008817,11.0780802,3,,POINT (11.0780802 45.9008817),,Node not found in edges
1678949449,45.8897028,11.0595227,1,,POINT (11.0595227 45.8897028),,Node not found in edges
1678949460,45.8898892,11.0601945,3,,POINT (11.0601945 45.8898892),,Node not found in edges
1678949473,45.8934098,11.0561982,3,,POINT (11.0561982 45.8934098),2.0,Node LTS is max intersecting LTS
1678949476,45.8938604,11.055682,3,,POINT (11.055682 45.8938604),2.0,Node LTS is max intersecting LTS
1678949482,45.893993,11.0556874,1,,POINT (11.0556874 45.893993),2.0,Node LTS is max intersecting LTS
1678949492,45.8944305,11.0560952,1,,POINT (11.0560952 45.8944305),2.0,Node LTS is max intersecting LTS
1678949494,45.8946763,11.0568273,3,,POINT (11.0568273 45.8946763),2.0,Node LTS is max intersecting LTS
1678949515,45.8950965,11.0571733,3,,POINT (11.0571733 45.8950965),3.0,Node LTS is max intersecting LTS
1678949517,45.8951651,11.0571705,3,,POINT (11.0571705 45.8951651),3.0,Node LTS is max intersecting LTS
1680695896,45.8599984,11.0394461,4,,POINT (11.0394461 45.8599984),,Node not found in edges
1680695897,45.8602893,11.0396227,4,,POINT (11.0396227 45.8602893),,Node not found in edges
1695219705,45.9005142,11.0750034,3,,POINT (11.0750034 45.9005142),,Node not found in edges
1695219743,45.9016166,11.0790768,3,,POINT (11.0790768 45.9016166),,Node not found in edges
1695219760,45.9021123,11.0782279,1,,POINT (11.0782279 45.9021123),,Node not found in edges
1695219779,45.9023037,11.0783997,3,,POINT (11.0783997 45.9023037),,Node not found in edges
1700736104,45.8810166,11.0659551,1,,POINT (11.0659551 45.8810166),2.0,Node LTS is max intersecting LTS
1700736134,45.8817656,11.0683671,3,,POINT (11.0683671 45.8817656),2.0,Node LTS is max intersecting LTS
1704436746,45.9014459,11.0553422,1,,POINT (11.0553422 45.9014459),,Node not found in edges
1704436844,45.9040138,11.0565055,1,,POINT (11.0565055 45.9040138),2.0,Node LTS is max intersecting LTS
1711657520,45.8832058,11.067318,3,,POINT (11.067318 45.8832058),2.0,Node LTS is max intersecting LTS
1711657563,45.8835322,11.0662849,3,,POINT (11.0662849 45.8835322),,Node not found in edges
1711657598,45.883792,11.0675675,3,,POINT (11.0675675 45.883792),2.0,Node LTS is max intersecting LTS
1713138549,45.8787876,11.0377013,3,,POINT (11.0377013 45.8787876),2.0,Node LTS is max intersecting LTS
1713138551,45.8792327,11.0363873,3,crossing,POINT (11.0363873 45.8792327),2.0,Node LTS is max intersecting LTS
1716103416,45.8818528,11.0978973,1,,POINT (11.0978973 45.8818528),,Node not found in edges
1737487125,45.896922,11.0281387,3,,POINT (11.0281387 45.896922),2.0,Node LTS is max intersecting LTS
1737487128,45.8969326,11.0276688,3,,POINT (11.0276688 45.8969326),2.0,Node LTS is max intersecting LTS
1737487143,45.8970756,11.0271466,3,,POINT (11.0271466 45.8970756),3.0,Node LTS is max intersecting LTS
1737487156,45.8971046,11.0282505,4,,POINT (11.0282505 45.8971046),,Node not found in edges
1737487157,45.8971943,11.0276949,3,,POINT (11.0276949 45.8971943),,Node not found in edges
1737487160,45.8973454,11.0286782,1,,POINT (11.0286782 45.8973454),,Node not found in edges
1737487169,45.8978149,11.0275056,1,,POINT (11.0275056 45.8978149),3.0,Node LTS is max intersecting LTS
1759903576,45.8705505,11.0912292,3,,POINT (11.0912292 45.8705505),3.0,Node LTS is max intersecting LTS
1766521806,45.8626017,11.0386754,1,,POINT (11.0386754 45.8626017),2.0,Node LTS is max intersecting LTS
1777043216,45.877481,11.0208534,3,,POINT (11.0208534 45.877481),3.0,Node LTS is max intersecting LTS
1777043237,45.8784775,11.0201576,1,,POINT (11.0201576 45.8784775),,Node not found in edges
1784677450,45.8833592,11.0340791,3,,POINT (11.0340791 45.8833592),,Node not found in edges
1824113172,45.8071747,11.0585014,3,,POINT (11.0585014 45.8071747),3.0,Node LTS is max intersecting LTS
1828054170,45.8838271,11.0410682,3,,POINT (11.0410682 45.8838271),,Node not found in edges
1828054224,45.8843205,11.0415121,3,,POINT (11.0415121 45.8843205),,Node not found in edges
1828054232,45.8843883,11.0410149,3,,POINT (11.0410149 45.8843883),,Node not found in edges
1828054236,45.8844468,11.0409769,3,,POINT (11.0409769 45.8844468),,Node not found in edges
1828054245,45.8844507,11.0411976,3,,POINT (11.0411976 45.8844507),,Node not found in edges
1828054249,45.884455,11.0412857,3,,POINT (11.0412857 45.884455),3.0,Node LTS is max intersecting LTS
1828054261,45.8844696,11.0411788,3,,POINT (11.0411788 45.8844696),,Node not found in edges
1828054272,45.8844832,11.0410873,3,,POINT (11.0410873 45.8844832),,Node not found in edges
1828054332,45.8845338,11.0413943,3,,POINT (11.0413943 45.8845338),3.0,Node LTS is max intersecting LTS
1828054402,45.8847455,11.0413898,3,,POINT (11.0413898 45.8847455),2.0,Node LTS is max intersecting LTS
1828054410,45.8850906,11.0405728,3,,POINT (11.0405728 45.8850906),2.0,Node LTS is max intersecting LTS
1829002963,45.8095742,11.0628137,4,,POINT (11.0628137 45.8095742),,Node not found in edges
1832323006,45.8932419,11.0389033,3,,POINT (11.0389033 45.8932419),2.0,Node LTS is max intersecting LTS
1832354962,45.8879585,11.0277376,3,crossing,POINT (11.0277376 45.8879585),2.0,Node LTS is max intersecting LTS
1832506104,45.9034435,11.0860409,3,,POINT (11.0860409 45.9034435),,Node not found in edges
1832506158,45.9040864,11.0797342,3,,POINT (11.0797342 45.9040864),2.0,Node LTS is max intersecting LTS
1832552665,45.9064111,11.0410772,2,,POINT (11.0410772 45.9064111),2.0,Node LTS is max intersecting LTS
1832759983,45.8933244,11.0401532,3,,POINT (11.0401532 45.8933244),2.0,Node LTS is max intersecting LTS
1832759985,45.8933414,11.0399784,3,,POINT (11.0399784 45.8933414),,Node not found in edges
1832923698,45.9008985,11.04235,1,,POINT (11.04235 45.9008985),,Node not found in edges
1832923700,45.9013094,11.0416511,3,,POINT (11.0416511 45.9013094),2.0,Node LTS is max intersecting LTS
1833325863,45.9029092,11.036835,3,,POINT (11.036835 45.9029092),3.0,Node LTS is max intersecting LTS
1833334113,45.8936019,11.0401628,3,,POINT (11.0401628 45.8936019),2.0,Node LTS is max intersecting LTS
