osmid,y,x,street_count,highway,ref,geometry,lts,message
293384298,46.0112216,11.1637682,3,,,POINT (11.1637682 46.0112216),3.0,Node LTS is max intersecting LTS
293384358,46.0095163,11.1621996,3,,,POINT (11.1621996 46.0095163),3.0,Node LTS is max intersecting LTS
293384364,46.0086895,11.1641052,3,,,POINT (11.1641052 46.0086895),3.0,Node LTS is max intersecting LTS
293384408,46.0115598,11.1642036,3,,,POINT (11.1642036 46.0115598),4.0,Node LTS is max intersecting LTS
293384445,46.0063911,11.1629645,3,,,POINT (11.1629645 46.0063911),4.0,Node LTS is max intersecting LTS
293384456,46.0116187,11.1643671,3,,,POINT (11.1643671 46.0116187),4.0,Node LTS is max intersecting LTS
293384477,46.0109075,11.1643405,3,,,POINT (11.1643405 46.0109075),4.0,Node LTS is max intersecting LTS
293384482,46.0099816,11.165209,3,,,POINT (11.165209 46.0099816),3.0,Node LTS is max intersecting LTS
295364728,46.0890892,11.1303712,4,,,POINT (11.1303712 46.0890892),,Node not found in edges
295364731,46.088435,11.1304004,3,,,POINT (11.1304004 46.088435),4.0,Node LTS is max intersecting LTS
298086079,46.0895732,11.1320318,4,,,POINT (11.1320318 46.0895732),3.0,Node LTS is max intersecting LTS
298086081,46.0891247,11.132483,1,,,POINT (11.132483 46.0891247),,Node not found in edges
298086089,46.0912161,11.1323251,1,,,POINT (11.1323251 46.0912161),,Node not found in edges
298086100,46.086971,11.1310346,3,,,POINT (11.1310346 46.086971),4.0,Node LTS is max intersecting LTS
298086102,46.0858658,11.1316584,3,,,POINT (11.1316584 46.0858658),4.0,Node LTS is max intersecting LTS
298086156,46.0824898,11.1300303,1,,,POINT (11.1300303 46.0824898),,Node not found in edges
298086163,46.0862036,11.1290981,3,,,POINT (11.1290981 46.0862036),4.0,Node LTS is max intersecting LTS
298086187,46.0860089,11.1291333,3,,,POINT (11.1291333 46.0860089),4.0,Node LTS is max intersecting LTS
298086196,46.0835536,11.1298016,3,,,POINT (11.1298016 46.0835536),3.0,Node LTS is max intersecting LTS
298086197,46.0775604,11.1305267,3,,,POINT (11.1305267 46.0775604),4.0,Node LTS is max intersecting LTS
298086202,46.0785548,11.1299618,3,,,POINT (11.1299618 46.0785548),4.0,Node LTS is max intersecting LTS
298086211,46.0805364,11.1304627,4,,,POINT (11.1304627 46.0805364),4.0,Node LTS is max intersecting LTS
298086212,46.0810921,11.1308584,4,,,POINT (11.1308584 46.0810921),4.0,Node LTS is max intersecting LTS
298086221,46.0837929,11.1303969,1,,,POINT (11.1303969 46.0837929),,Node not found in edges
298086963,46.0787304,11.1299758,3,,,POINT (11.1299758 46.0787304),4.0,Node LTS is max intersecting LTS
298086968,46.0788788,11.1310057,1,,,POINT (11.1310057 46.0788788),,Node not found in edges
298086972,46.0787266,11.1311666,1,,,POINT (11.1311666 46.0787266),,Node not found in edges
298086973,46.0785455,11.1302733,3,,,POINT (11.1302733 46.0785455),,Node not found in edges
298086974,46.0781013,11.130269,1,,,POINT (11.130269 46.0781013),,Node not found in edges
298087304,46.0779219,11.1299829,4,,,POINT (11.1299829 46.0779219),4.0,Node LTS is max intersecting LTS
298087318,46.0819953,11.1270853,4,,,POINT (11.1270853 46.0819953),4.0,Node LTS is max intersecting LTS
298092043,46.0862937,11.1269757,3,,,POINT (11.1269757 46.0862937),4.0,Node LTS is max intersecting LTS
298092049,46.0880983,11.1271516,3,,,POINT (11.1271516 46.0880983),4.0,Node LTS is max intersecting LTS
298092052,46.0842497,11.1277351,3,,,POINT (11.1277351 46.0842497),2.0,Node LTS is max intersecting LTS
298092073,46.0896459,11.1270308,1,,,POINT (11.1270308 46.0896459),3.0,Node LTS is max intersecting LTS
298092074,46.0888423,11.1269346,1,,,POINT (11.1269346 46.0888423),,Node not found in edges
298092082,46.082982,11.1298913,3,,,POINT (11.1298913 46.082982),2.0,Node LTS is max intersecting LTS
298092092,46.0841065,11.129444,3,,,POINT (11.129444 46.0841065),3.0,Node LTS is max intersecting LTS
298092097,46.0817273,11.129494,1,,,POINT (11.129494 46.0817273),2.0,Node LTS is max intersecting LTS
298092100,46.0810017,11.1295311,3,,,POINT (11.1295311 46.0810017),4.0,Node LTS is max intersecting LTS
298092101,46.0803431,11.1298752,3,,,POINT (11.1298752 46.0803431),4.0,Node LTS is max intersecting LTS
298092106,46.081898,11.128876,1,,,POINT (11.128876 46.081898),,Node not found in edges
298092109,46.0811445,11.1301178,3,,,POINT (11.1301178 46.0811445),4.0,Node LTS is max intersecting LTS
298092110,46.0799238,11.1295105,3,,,POINT (11.1295105 46.0799238),4.0,Node LTS is max intersecting LTS
298092114,46.0808756,11.1290575,3,,,POINT (11.1290575 46.0808756),4.0,Node LTS is max intersecting LTS
298092117,46.0808982,11.129275,1,,,POINT (11.129275 46.0808982),4.0,Node LTS is max intersecting LTS
298092118,46.0800377,11.130648,3,,,POINT (11.130648 46.0800377),3.0,Node LTS is max intersecting LTS
298092127,46.079048,11.1298687,3,,,POINT (11.1298687 46.079048),4.0,Node LTS is max intersecting LTS
298092156,46.0892625,11.1310544,4,,,POINT (11.1310544 46.0892625),3.0,Node LTS is max intersecting LTS
298092162,46.0884856,11.1312456,1,,,POINT (11.1312456 46.0884856),,Node not found in edges
298092272,46.0933325,11.1309425,3,,,POINT (11.1309425 46.0933325),3.0,Node LTS is max intersecting LTS
298092308,46.0939315,11.1315944,3,,,POINT (11.1315944 46.0939315),2.0,Node LTS is max intersecting LTS
298092315,46.093929,11.1311866,1,,,POINT (11.1311866 46.093929),,Node not found in edges
298092317,46.093676,11.1304989,3,,,POINT (11.1304989 46.093676),3.0,Node LTS is max intersecting LTS
298096293,46.0896524,11.1304047,1,,,POINT (11.1304047 46.0896524),,Node not found in edges
298096296,46.0922953,11.132573,3,,,POINT (11.132573 46.0922953),,Node not found in edges
298096299,46.0916215,11.1326751,1,,,POINT (11.1326751 46.0916215),,Node not found in edges
298115566,46.0939325,11.1258171,3,,,POINT (11.1258171 46.0939325),4.0,Node LTS is max intersecting LTS
298115586,46.0860919,11.1567911,1,,,POINT (11.1567911 46.0860919),2.0,Node LTS is max intersecting LTS
298115587,46.0871332,11.1592919,3,,,POINT (11.1592919 46.0871332),4.0,Node LTS is max intersecting LTS
298115590,46.0872785,11.1599601,1,,,POINT (11.1599601 46.0872785),,Node not found in edges
298115594,46.0875992,11.1593597,3,,,POINT (11.1593597 46.0875992),4.0,Node LTS is max intersecting LTS
298115620,46.0881802,11.1615145,1,,,POINT (11.1615145 46.0881802),,Node not found in edges
298122193,46.0867331,11.1609292,1,,,POINT (11.1609292 46.0867331),,Node not found in edges
298122195,46.0859181,11.1623473,3,,,POINT (11.1623473 46.0859181),4.0,Node LTS is max intersecting LTS
298122204,46.08604,11.1639393,1,,,POINT (11.1639393 46.08604),2.0,Node LTS is max intersecting LTS
298122205,46.0851131,11.1638058,3,,,POINT (11.1638058 46.0851131),4.0,Node LTS is max intersecting LTS
298122206,46.0844071,11.1643651,1,,,POINT (11.1643651 46.0844071),,Node not found in edges
298122209,46.0851847,11.1643487,1,,,POINT (11.1643487 46.0851847),,Node not found in edges
298122218,46.0841059,11.1560601,3,,,POINT (11.1560601 46.0841059),4.0,Node LTS is max intersecting LTS
298133014,46.0880377,11.1598351,3,,,POINT (11.1598351 46.0880377),4.0,Node LTS is max intersecting LTS
298133069,46.0882223,11.1553741,3,,,POINT (11.1553741 46.0882223),4.0,Node LTS is max intersecting LTS
298133076,46.0883602,11.1546305,3,,,POINT (11.1546305 46.0883602),4.0,Node LTS is max intersecting LTS
298263483,46.0711002,11.1171209,3,,,POINT (11.1171209 46.0711002),,Node not found in edges
298263513,46.0711889,11.1165971,3,,,POINT (11.1165971 46.0711889),3.0,Node LTS is max intersecting LTS
298263679,46.0713046,11.1170127,3,,,POINT (11.1170127 46.0713046),3.0,Node LTS is max intersecting LTS
301159775,46.0931102,11.163405,3,,,POINT (11.163405 46.0931102),3.0,Node LTS is max intersecting LTS
301159808,46.0973234,11.1551228,3,,,POINT (11.1551228 46.0973234),3.0,Node LTS is max intersecting LTS
301159860,46.0992278,11.1517478,3,,,POINT (11.1517478 46.0992278),3.0,Node LTS is max intersecting LTS
301159888,46.1004797,11.1483896,5,,,POINT (11.1483896 46.1004797),3.0,Node LTS is max intersecting LTS
301159893,46.10143,11.1469541,3,,,POINT (11.1469541 46.10143),3.0,Node LTS is max intersecting LTS
301159911,46.1038454,11.1462543,3,,,POINT (11.1462543 46.1038454),3.0,Node LTS is max intersecting LTS
301159941,46.105161,11.1466478,3,,,POINT (11.1466478 46.105161),4.0,Node LTS is max intersecting LTS
301159954,46.105795,11.1477248,3,,,POINT (11.1477248 46.105795),4.0,Node LTS is max intersecting LTS
301159998,46.1094721,11.1518239,3,,,POINT (11.1518239 46.1094721),4.0,Node LTS is max intersecting LTS
301160007,46.109323,11.1528558,3,,,POINT (11.1528558 46.109323),3.0,Node LTS is max intersecting LTS
301160017,46.1114023,11.1541645,4,,,POINT (11.1541645 46.1114023),3.0,Node LTS is max intersecting LTS
301160029,46.1134153,11.1529601,3,,,POINT (11.1529601 46.1134153),3.0,Node LTS is max intersecting LTS
301160046,46.1125259,11.1508025,3,,,POINT (11.1508025 46.1125259),3.0,Node LTS is max intersecting LTS
301160057,46.1108589,11.1502621,3,,,POINT (11.1502621 46.1108589),3.0,Node LTS is max intersecting LTS
301160064,46.110085,11.149305,3,,,POINT (11.149305 46.110085),3.0,Node LTS is max intersecting LTS
301160065,46.1099729,11.1492656,3,,,POINT (11.1492656 46.1099729),3.0,Node LTS is max intersecting LTS
301160074,46.1043469,11.1247313,3,,,POINT (11.1247313 46.1043469),4.0,Node LTS is max intersecting LTS
301160209,46.0996995,11.1328125,3,,,POINT (11.1328125 46.0996995),4.0,Node LTS is max intersecting LTS
301160230,46.0989229,11.1356859,4,,,POINT (11.1356859 46.0989229),4.0,Node LTS is max intersecting LTS
301160257,46.0984437,11.1365057,3,,,POINT (11.1365057 46.0984437),2.0,Node LTS is max intersecting LTS
301160425,46.095444,11.142219,3,,,POINT (11.142219 46.095444),3.0,Node LTS is max intersecting LTS
301160457,46.0920114,11.145982,3,,,POINT (11.145982 46.0920114),3.0,Node LTS is max intersecting LTS
301160557,46.117879,11.1575174,4,,,POINT (11.1575174 46.117879),3.0,Node LTS is max intersecting LTS
301160577,46.0922611,11.1655091,3,,,POINT (11.1655091 46.0922611),3.0,Node LTS is max intersecting LTS
301160590,46.0913537,11.1666322,4,,,POINT (11.1666322 46.0913537),3.0,Node LTS is max intersecting LTS
301233130,46.1226266,11.1553826,3,,,POINT (11.1553826 46.1226266),3.0,Node LTS is max intersecting LTS
301233138,46.1227922,11.1548305,3,,,POINT (11.1548305 46.1227922),3.0,Node LTS is max intersecting LTS
301233147,46.1246141,11.1526332,3,,,POINT (11.1526332 46.1246141),3.0,Node LTS is max intersecting LTS
301233172,46.1262682,11.1481397,3,,,POINT (11.1481397 46.1262682),4.0,Node LTS is max intersecting LTS
301233198,46.1286023,11.143276,3,,,POINT (11.143276 46.1286023),4.0,Node LTS is max intersecting LTS
301233244,46.1321714,11.1423227,3,,,POINT (11.1423227 46.1321714),3.0,Node LTS is max intersecting LTS
301233303,46.1314545,11.1500173,3,,,POINT (11.1500173 46.1314545),3.0,Node LTS is max intersecting LTS
301233894,46.1248724,11.1546184,3,,,POINT (11.1546184 46.1248724),4.0,Node LTS is max intersecting LTS
301233908,46.1252631,11.1568653,3,,,POINT (11.1568653 46.1252631),3.0,Node LTS is max intersecting LTS
301233932,46.1230554,11.1576858,3,,,POINT (11.1576858 46.1230554),3.0,Node LTS is max intersecting LTS
301233954,46.1201052,11.1577347,3,,,POINT (11.1577347 46.1201052),2.0,Node LTS is max intersecting LTS
301320265,46.1344724,11.1654653,3,,,POINT (11.1654653 46.1344724),2.0,Node LTS is max intersecting LTS
301320297,46.1280587,11.1595082,3,,,POINT (11.1595082 46.1280587),3.0,Node LTS is max intersecting LTS
301320314,46.1258335,11.1545627,4,,,POINT (11.1545627 46.1258335),4.0,Node LTS is max intersecting LTS
301320322,46.1363434,11.1642309,3,,,POINT (11.1642309 46.1363434),2.0,Node LTS is max intersecting LTS
301320323,46.137481,11.1646334,3,,,POINT (11.1646334 46.137481),3.0,Node LTS is max intersecting LTS
301320326,46.1388721,11.1649609,4,,,POINT (11.1649609 46.1388721),3.0,Node LTS is max intersecting LTS
301320328,46.1393773,11.1649779,3,,,POINT (11.1649779 46.1393773),3.0,Node LTS is max intersecting LTS
301320332,46.1406695,11.1652152,3,,,POINT (11.1652152 46.1406695),3.0,Node LTS is max intersecting LTS
301320427,46.1246503,11.1523009,3,,,POINT (11.1523009 46.1246503),3.0,Node LTS is max intersecting LTS
301323133,46.1079175,11.1204058,3,,,POINT (11.1204058 46.1079175),4.0,Node LTS is max intersecting LTS
301323171,46.1155247,11.1221185,3,,,POINT (11.1221185 46.1155247),3.0,Node LTS is max intersecting LTS
301323176,46.1165895,11.1206618,3,,,POINT (11.1206618 46.1165895),3.0,Node LTS is max intersecting LTS
301323179,46.1173063,11.1205961,3,,,POINT (11.1205961 46.1173063),3.0,Node LTS is max intersecting LTS
301323182,46.1171799,11.1199539,3,,,POINT (11.1199539 46.1171799),3.0,Node LTS is max intersecting LTS
301323200,46.1190721,11.1198352,3,,,POINT (11.1198352 46.1190721),3.0,Node LTS is max intersecting LTS
301323207,46.1203868,11.1207199,3,,,POINT (11.1207199 46.1203868),4.0,Node LTS is max intersecting LTS
301323212,46.1204076,11.1191414,3,,,POINT (11.1191414 46.1204076),4.0,Node LTS is max intersecting LTS
301323458,46.1085392,11.1401776,3,,,POINT (11.1401776 46.1085392),4.0,Node LTS is max intersecting LTS
301323466,46.1080777,11.1410785,3,,,POINT (11.1410785 46.1080777),4.0,Node LTS is max intersecting LTS
301323468,46.1080425,11.1419883,3,,,POINT (11.1419883 46.1080425),4.0,Node LTS is max intersecting LTS
301323469,46.108182,11.1424953,4,,,POINT (11.1424953 46.108182),4.0,Node LTS is max intersecting LTS
301323471,46.1084147,11.14275,3,,,POINT (11.14275 46.1084147),4.0,Node LTS is max intersecting LTS
301503595,46.0713762,11.1089573,3,traffic_signals,,POINT (11.1089573 46.0713762),2.0,LTS 3-4 with traffic signals
301503600,46.0728674,11.107596,3,,,POINT (11.107596 46.0728674),2.0,Node LTS is max intersecting LTS
301566526,46.0837938,11.1712282,3,,,POINT (11.1712282 46.0837938),2.0,Node LTS is max intersecting LTS
301752221,46.0325108,11.1317352,3,,,POINT (11.1317352 46.0325108),4.0,Node LTS is max intersecting LTS
301752222,46.0324114,11.1318133,3,,,POINT (11.1318133 46.0324114),4.0,Node LTS is max intersecting LTS
301752223,46.0323576,11.1319818,3,,,POINT (11.1319818 46.0323576),4.0,Node LTS is max intersecting LTS
301752262,46.0324835,11.1322672,3,,,POINT (11.1322672 46.0324835),4.0,Node LTS is max intersecting LTS
301752264,46.0327016,11.1318374,4,,,POINT (11.1318374 46.0327016),4.0,Node LTS is max intersecting LTS
301752266,46.0323676,11.1320981,3,,,POINT (11.1320981 46.0323676),4.0,Node LTS is max intersecting LTS
301955824,46.0448544,11.1216503,3,,,POINT (11.1216503 46.0448544),2.0,Node LTS is max intersecting LTS
303381859,46.0453928,11.1133116,3,,,POINT (11.1133116 46.0453928),4.0,Node LTS is max intersecting LTS
303381878,46.0432297,11.1164676,3,,,POINT (11.1164676 46.0432297),3.0,Node LTS is max intersecting LTS
303381882,46.0452384,11.1134644,3,,,POINT (11.1134644 46.0452384),3.0,Node LTS is max intersecting LTS
303381886,46.045545,11.1135955,3,,,POINT (11.1135955 46.045545),4.0,Node LTS is max intersecting LTS
303381891,46.0565239,11.1119557,3,,,POINT (11.1119557 46.0565239),1.0,Node LTS is max intersecting LTS
303381893,46.0565788,11.1124478,3,,,POINT (11.1124478 46.0565788),3.0,Node LTS is max intersecting LTS
303382379,46.0108846,11.12361,3,,,POINT (11.12361 46.0108846),1.0,Node LTS is max intersecting LTS
303382389,46.0081079,11.1235941,3,,,POINT (11.1235941 46.0081079),1.0,Node LTS is max intersecting LTS
303382390,46.0094517,11.1236357,3,,,POINT (11.1236357 46.0094517),1.0,Node LTS is max intersecting LTS
303382393,46.0103356,11.1237376,4,,,POINT (11.1237376 46.0103356),3.0,Node LTS is max intersecting LTS
303382394,46.0095919,11.1236671,3,,,POINT (11.1236671 46.0095919),3.0,Node LTS is max intersecting LTS
303603582,46.0858061,11.1721658,3,,,POINT (11.1721658 46.0858061),3.0,Node LTS is max intersecting LTS
303603587,46.0859607,11.1738356,4,,,POINT (11.1738356 46.0859607),3.0,Node LTS is max intersecting LTS
303603702,46.0844638,11.1698421,3,,,POINT (11.1698421 46.0844638),2.0,Node LTS is max intersecting LTS
303606198,46.1041381,11.1433766,3,,,POINT (11.1433766 46.1041381),3.0,Node LTS is max intersecting LTS
303606323,46.1003982,11.134007,3,,,POINT (11.134007 46.1003982),3.0,Node LTS is max intersecting LTS
303606423,46.1029801,11.1456691,3,,,POINT (11.1456691 46.1029801),2.0,Node LTS is max intersecting LTS
303639507,46.0852215,11.1267733,1,,,POINT (11.1267733 46.0852215),,Node not found in edges
304486775,46.1034421,11.1513373,3,,,POINT (11.1513373 46.1034421),3.0,Node LTS is max intersecting LTS
304486802,46.0985545,11.1502946,3,,,POINT (11.1502946 46.0985545),3.0,Node LTS is max intersecting LTS
304486805,46.0978361,11.1514948,3,,,POINT (11.1514948 46.0978361),3.0,Node LTS is max intersecting LTS
304486815,46.0950564,11.1543144,4,,,POINT (11.1543144 46.0950564),3.0,Node LTS is max intersecting LTS
304486848,46.0966022,11.1488368,3,,,POINT (11.1488368 46.0966022),3.0,Node LTS is max intersecting LTS
304486886,46.0942201,11.1474129,3,,,POINT (11.1474129 46.0942201),3.0,Node LTS is max intersecting LTS
304487530,46.0878285,11.1550587,3,,,POINT (11.1550587 46.0878285),,Node not found in edges
304487538,46.0862469,11.1550333,3,,,POINT (11.1550333 46.0862469),,Node not found in edges
304487545,46.0849946,11.1524308,3,,,POINT (11.1524308 46.0849946),,Node not found in edges
304487555,46.0844591,11.1505558,3,,,POINT (11.1505558 46.0844591),4.0,Node LTS is max intersecting LTS
304729879,46.1088483,11.1455183,3,,,POINT (11.1455183 46.1088483),3.0,Node LTS is max intersecting LTS
304729884,46.1103207,11.1447516,3,,,POINT (11.1447516 46.1103207),3.0,Node LTS is max intersecting LTS
304729905,46.1154465,11.1464236,3,,,POINT (11.1464236 46.1154465),4.0,Node LTS is max intersecting LTS
304729910,46.1162338,11.1443409,3,,,POINT (11.1443409 46.1162338),4.0,Node LTS is max intersecting LTS
304729930,46.1184991,11.1349335,3,,,POINT (11.1349335 46.1184991),3.0,Node LTS is max intersecting LTS
304729936,46.1203353,11.1340327,3,,,POINT (11.1340327 46.1203353),4.0,Node LTS is max intersecting LTS
304729962,46.1226592,11.1302774,3,,,POINT (11.1302774 46.1226592),3.0,Node LTS is max intersecting LTS
304729980,46.1180635,11.1308673,3,,,POINT (11.1308673 46.1180635),4.0,Node LTS is max intersecting LTS
304730016,46.1135923,11.1247249,3,,,POINT (11.1247249 46.1135923),3.0,Node LTS is max intersecting LTS
304730049,46.1177959,11.1418495,3,,,POINT (11.1418495 46.1177959),3.0,Node LTS is max intersecting LTS
304730056,46.1192385,11.1427491,3,,,POINT (11.1427491 46.1192385),3.0,Node LTS is max intersecting LTS
304730072,46.1192781,11.1381331,3,,,POINT (11.1381331 46.1192781),3.0,Node LTS is max intersecting LTS
305524233,46.0903619,11.1505386,1,,,POINT (11.1505386 46.0903619),,Node not found in edges
305524262,46.0899968,11.1538114,1,,,POINT (11.1538114 46.0899968),,Node not found in edges
305880624,46.0817185,11.045536,3,,,POINT (11.045536 46.0817185),2.0,Node LTS is max intersecting LTS
305880639,46.0817645,11.0457382,4,crossing,,POINT (11.0457382 46.0817645),2.0,Node LTS is max intersecting LTS
305880647,46.0817604,11.0458001,3,,,POINT (11.0458001 46.0817604),2.0,Node LTS is max intersecting LTS
305881138,46.07641,11.0351965,3,,,POINT (11.0351965 46.07641),4.0,Node LTS is max intersecting LTS
306093460,46.1188099,11.1482797,3,,,POINT (11.1482797 46.1188099),3.0,Node LTS is max intersecting LTS
306134397,45.9958557,11.0448082,1,,,POINT (11.0448082 45.9958557),,Node not found in edges
306134399,46.0155789,11.0377542,3,,,POINT (11.0377542 46.0155789),3.0,Node LTS is max intersecting LTS
306134410,46.0130441,11.0371149,3,,,POINT (11.0371149 46.0130441),,Node not found in edges
306134468,45.9982125,11.0312964,3,,,POINT (11.0312964 45.9982125),,Node not found in edges
306134490,45.9907649,11.032051,3,,,POINT (11.032051 45.9907649),,Node not found in edges
306134566,45.9884605,11.0324903,3,,,POINT (11.0324903 45.9884605),,Node not found in edges
306134585,45.9887577,11.0331957,3,,,POINT (11.0331957 45.9887577),,Node not found in edges
306134623,45.9892432,11.0362768,3,,,POINT (11.0362768 45.9892432),,Node not found in edges
306134705,45.9901612,11.0387589,3,,,POINT (11.0387589 45.9901612),,Node not found in edges
306134724,45.9905405,11.0387328,3,,,POINT (11.0387328 45.9905405),,Node not found in edges
306134729,45.9912082,11.0396872,3,,,POINT (11.0396872 45.9912082),,Node not found in edges
306134769,45.9960815,11.0444973,3,,,POINT (11.0444973 45.9960815),,Node not found in edges
306861525,46.1180799,11.1518968,3,,,POINT (11.1518968 46.1180799),4.0,Node LTS is max intersecting LTS
306861605,46.1208549,11.147932,3,,,POINT (11.147932 46.1208549),3.0,Node LTS is max intersecting LTS
306861634,46.1189684,11.1466923,4,,,POINT (11.1466923 46.1189684),3.0,Node LTS is max intersecting LTS
306861644,46.1189618,11.1462465,4,,,POINT (11.1462465 46.1189618),3.0,Node LTS is max intersecting LTS
306861648,46.118752,11.1456717,3,,,POINT (11.1456717 46.118752),3.0,Node LTS is max intersecting LTS
306861771,46.113288,11.1374094,3,,,POINT (11.1374094 46.113288),2.0,Node LTS is max intersecting LTS
306861867,46.1136303,11.1348536,3,,,POINT (11.1348536 46.1136303),4.0,Node LTS is max intersecting LTS
306861937,46.1110178,11.1382695,3,,,POINT (11.1382695 46.1110178),2.0,Node LTS is max intersecting LTS
307862277,46.118457,11.0887315,3,,,POINT (11.0887315 46.118457),,Node not found in edges
307862374,46.0895653,11.1034485,3,motorway_junction,8,POINT (11.1034485 46.0895653),,Node not found in edges
308203475,46.1179262,11.1520216,3,,,POINT (11.1520216 46.1179262),4.0,Node LTS is max intersecting LTS
308203528,46.1199111,11.1480479,3,,,POINT (11.1480479 46.1199111),3.0,Node LTS is max intersecting LTS
308203618,46.111712,11.1377569,3,,,POINT (11.1377569 46.111712),2.0,Node LTS is max intersecting LTS
308203645,46.1102078,11.1388461,3,,,POINT (11.1388461 46.1102078),4.0,Node LTS is max intersecting LTS
308203722,46.1113038,11.144866,3,,,POINT (11.144866 46.1113038),3.0,Node LTS is max intersecting LTS
308204066,46.1153777,11.1279982,3,,,POINT (11.1279982 46.1153777),4.0,Node LTS is max intersecting LTS
308204085,46.1255643,11.1483161,3,,,POINT (11.1483161 46.1255643),3.0,Node LTS is max intersecting LTS
308204130,46.1232538,11.1504069,3,,,POINT (11.1504069 46.1232538),3.0,Node LTS is max intersecting LTS
308204131,46.1231134,11.1506698,3,,,POINT (11.1506698 46.1231134),3.0,Node LTS is max intersecting LTS
308204149,46.1202938,11.155073,3,,,POINT (11.155073 46.1202938),3.0,Node LTS is max intersecting LTS
308204162,46.1199463,11.1533825,3,,,POINT (11.1533825 46.1199463),2.0,Node LTS is max intersecting LTS
308204255,46.123779,11.1439669,3,,,POINT (11.1439669 46.123779),4.0,Node LTS is max intersecting LTS
308204257,46.1235298,11.1442324,3,,,POINT (11.1442324 46.1235298),2.0,Node LTS is max intersecting LTS
308204281,46.119958,11.1455105,4,,,POINT (11.1455105 46.119958),3.0,Node LTS is max intersecting LTS
308204294,46.1206612,11.1437942,3,,,POINT (11.1437942 46.1206612),3.0,Node LTS is max intersecting LTS
308204310,46.1231794,11.1400992,3,,,POINT (11.1400992 46.1231794),3.0,Node LTS is max intersecting LTS
308204313,46.1240631,11.1387356,3,,,POINT (11.1387356 46.1240631),3.0,Node LTS is max intersecting LTS
308204337,46.1231915,11.1375202,3,,,POINT (11.1375202 46.1231915),3.0,Node LTS is max intersecting LTS
308208077,46.0939238,11.1042863,3,motorway_junction,8,POINT (11.1042863 46.0939238),,Node not found in edges
308208345,46.0909627,11.1023893,3,,,POINT (11.1023893 46.0909627),,Node not found in edges
308208602,46.1131731,11.0879894,3,,,POINT (11.0879894 46.1131731),,Node not found in edges
308834476,46.0019234,11.1554199,3,,,POINT (11.1554199 46.0019234),3.0,Node LTS is max intersecting LTS
308835210,46.0019298,11.149761,3,,,POINT (11.149761 46.0019298),,Node not found in edges
308835263,46.0027339,11.1478105,3,,,POINT (11.1478105 46.0027339),,Node not found in edges
308835306,46.004447,11.1467913,3,,,POINT (11.1467913 46.004447),2.0,Node LTS is max intersecting LTS
308835504,46.0045278,11.143734,3,,,POINT (11.143734 46.0045278),,Node not found in edges
308835518,46.005413,11.1418509,3,,,POINT (11.1418509 46.005413),,Node not found in edges
308835684,46.0047482,11.1391722,3,,,POINT (11.1391722 46.0047482),4.0,Node LTS is max intersecting LTS
308835694,46.0052556,11.1377108,3,,,POINT (11.1377108 46.0052556),4.0,Node LTS is max intersecting LTS
308835705,46.0062362,11.136689,3,,,POINT (11.136689 46.0062362),4.0,Node LTS is max intersecting LTS
309170012,46.1016888,11.153924,1,,,POINT (11.153924 46.1016888),3.0,Node LTS is max intersecting LTS
309184775,46.1076139,11.1458986,3,,,POINT (11.1458986 46.1076139),3.0,Node LTS is max intersecting LTS
309478857,46.0055696,11.1297088,3,,,POINT (11.1297088 46.0055696),2.0,Node LTS is max intersecting LTS
309478913,46.0090027,11.1286822,3,,,POINT (11.1286822 46.0090027),3.0,Node LTS is max intersecting LTS
310988572,46.0285675,11.133905,3,,,POINT (11.133905 46.0285675),4.0,Node LTS is max intersecting LTS
310988573,46.0285294,11.1337368,3,,,POINT (11.1337368 46.0285294),4.0,Node LTS is max intersecting LTS
310991727,46.0256314,11.1327578,3,,,POINT (11.1327578 46.0256314),4.0,Node LTS is max intersecting LTS
310992778,46.0324766,11.1341171,3,,,POINT (11.1341171 46.0324766),2.0,Node LTS is max intersecting LTS
310992851,46.0265732,11.1337077,1,,,POINT (11.1337077 46.0265732),3.0,Node LTS is max intersecting LTS
310992893,46.0268419,11.1341592,1,,,POINT (11.1341592 46.0268419),,Node not found in edges
310992903,46.0274348,11.1341407,3,,,POINT (11.1341407 46.0274348),3.0,Node LTS is max intersecting LTS
310992909,46.0274253,11.1344751,3,,,POINT (11.1344751 46.0274253),3.0,Node LTS is max intersecting LTS
310994310,46.031228,11.145808,3,,,POINT (11.145808 46.031228),2.0,Node LTS is max intersecting LTS
310994318,46.0325636,11.1464244,3,,,POINT (11.1464244 46.0325636),3.0,Node LTS is max intersecting LTS
310994458,46.0208445,11.1495858,3,,,POINT (11.1495858 46.0208445),4.0,Node LTS is max intersecting LTS
311062182,46.0253276,11.1449761,3,,,POINT (11.1449761 46.0253276),3.0,Node LTS is max intersecting LTS
311062186,46.0255726,11.1447032,3,,,POINT (11.1447032 46.0255726),3.0,Node LTS is max intersecting LTS
311326361,46.0228471,11.1448287,3,,,POINT (11.1448287 46.0228471),3.0,Node LTS is max intersecting LTS
311326530,46.0103294,11.1366007,3,,,POINT (11.1366007 46.0103294),4.0,Node LTS is max intersecting LTS
311326554,46.0121699,11.1377049,3,,,POINT (11.1377049 46.0121699),4.0,Node LTS is max intersecting LTS
311326908,46.0112034,11.1475023,1,,,POINT (11.1475023 46.0112034),4.0,Node LTS is max intersecting LTS
