osmid,y,x,highway,street_count,geometry,lts,message
295193633,46.5012847,11.366582,,3,POINT (11.366582 46.5012847),,Node not found in edges
295193679,46.5021538,11.3692022,,3,POINT (11.3692022 46.5021538),,Node not found in edges
295193733,46.5005642,11.375231,,3,POINT (11.375231 46.5005642),3.0,Node LTS is max intersecting LTS
295193742,46.4987578,11.3749929,,3,POINT (11.3749929 46.4987578),4.0,Node LTS is max intersecting LTS
301732088,46.4935428,11.3282643,,3,POINT (11.3282643 46.4935428),3.0,Node LTS is max intersecting LTS
301946289,46.4922351,11.332663,traffic_signals,4,POINT (11.332663 46.4922351),2.0,LTS 3-4 with traffic signals
301946675,46.4917002,11.3209019,,3,POINT (11.3209019 46.4917002),2.0,Node LTS is max intersecting LTS
301950674,46.4951364,11.3325675,traffic_signals,4,POINT (11.3325675 46.4951364),2.0,LTS 3-4 with traffic signals
301951316,46.482978,11.3193167,,3,POINT (11.3193167 46.482978),2.0,Node LTS is max intersecting LTS
301951318,46.4810665,11.3205248,,3,POINT (11.3205248 46.4810665),2.0,Node LTS is max intersecting LTS
301951321,46.4807704,11.3187269,,3,POINT (11.3187269 46.4807704),2.0,Node LTS is max intersecting LTS
302466178,46.4870292,11.3412853,,3,POINT (11.3412853 46.4870292),3.0,Node LTS is max intersecting LTS
302466180,46.4881901,11.3431685,,3,POINT (11.3431685 46.4881901),4.0,Node LTS is max intersecting LTS
302466186,46.4871031,11.3432941,,3,POINT (11.3432941 46.4871031),3.0,Node LTS is max intersecting LTS
302466188,46.4870541,11.3433791,,3,POINT (11.3433791 46.4870541),3.0,Node LTS is max intersecting LTS
302466196,46.4878811,11.3431359,,5,POINT (11.3431359 46.4878811),4.0,Node LTS is max intersecting LTS
302466201,46.4881557,11.3432925,,3,POINT (11.3432925 46.4881557),4.0,Node LTS is max intersecting LTS
302466203,46.488126,11.3429675,,3,POINT (11.3429675 46.488126),4.0,Node LTS is max intersecting LTS
302466206,46.487909,11.3430207,,3,POINT (11.3430207 46.487909),4.0,Node LTS is max intersecting LTS
302466214,46.4871129,11.3435281,,3,POINT (11.3435281 46.4871129),3.0,Node LTS is max intersecting LTS
302466215,46.4872034,11.3434891,,3,POINT (11.3434891 46.4872034),3.0,Node LTS is max intersecting LTS
302466216,46.4878952,11.3432452,,3,POINT (11.3432452 46.4878952),4.0,Node LTS is max intersecting LTS
302466219,46.4880996,11.3429454,,3,POINT (11.3429454 46.4880996),4.0,Node LTS is max intersecting LTS
302466227,46.4877503,11.3410274,,3,POINT (11.3410274 46.4877503),3.0,Node LTS is max intersecting LTS
302466228,46.4876487,11.3424653,,3,POINT (11.3424653 46.4876487),3.0,Node LTS is max intersecting LTS
302466235,46.4864906,11.3377198,crossing,4,POINT (11.3377198 46.4864906),3.0,Node LTS is max intersecting LTS
302466242,46.4872092,11.337529,,3,POINT (11.337529 46.4872092),3.0,Node LTS is max intersecting LTS
302466243,46.4873831,11.3384509,,3,POINT (11.3384509 46.4873831),3.0,Node LTS is max intersecting LTS
302466248,46.4866075,11.3379206,,3,POINT (11.3379206 46.4866075),3.0,Node LTS is max intersecting LTS
302466252,46.4865038,11.338617,,3,POINT (11.338617 46.4865038),3.0,Node LTS is max intersecting LTS
302466287,46.4782652,11.3188013,,3,POINT (11.3188013 46.4782652),3.0,Node LTS is max intersecting LTS
302466294,46.4780022,11.3184844,,3,POINT (11.3184844 46.4780022),3.0,Node LTS is max intersecting LTS
302466314,46.4745691,11.3140239,,3,POINT (11.3140239 46.4745691),3.0,Node LTS is max intersecting LTS
302466317,46.4828681,11.3313201,,3,POINT (11.3313201 46.4828681),3.0,Node LTS is max intersecting LTS
302466325,46.4822985,11.3310262,,3,POINT (11.3310262 46.4822985),4.0,Node LTS is max intersecting LTS
302466330,46.4825466,11.3306694,,4,POINT (11.3306694 46.4825466),3.0,Node LTS is max intersecting LTS
302466333,46.4827858,11.3308037,,3,POINT (11.3308037 46.4827858),3.0,Node LTS is max intersecting LTS
302466339,46.4842724,11.328997,,3,POINT (11.328997 46.4842724),3.0,Node LTS is max intersecting LTS
302466341,46.4845381,11.3286573,,3,POINT (11.3286573 46.4845381),3.0,Node LTS is max intersecting LTS
302466345,46.4782186,11.3390813,,3,POINT (11.3390813 46.4782186),3.0,Node LTS is max intersecting LTS
302466348,46.4775345,11.3384988,,3,POINT (11.3384988 46.4775345),3.0,Node LTS is max intersecting LTS
302466350,46.493108,11.3281138,,3,POINT (11.3281138 46.493108),3.0,Node LTS is max intersecting LTS
302466352,46.4930891,11.3279398,,3,POINT (11.3279398 46.4930891),3.0,Node LTS is max intersecting LTS
302466357,46.4927514,11.3280867,,3,POINT (11.3280867 46.4927514),3.0,Node LTS is max intersecting LTS
302466358,46.4927969,11.3282491,,3,POINT (11.3282491 46.4927969),3.0,Node LTS is max intersecting LTS
302466361,46.4929889,11.3282653,,3,POINT (11.3282653 46.4929889),3.0,Node LTS is max intersecting LTS
302466363,46.4926732,11.3281865,crossing,4,POINT (11.3281865 46.4926732),3.0,Node LTS is max intersecting LTS
302466365,46.4933009,11.3282559,,3,POINT (11.3282559 46.4933009),3.0,Node LTS is max intersecting LTS
302466366,46.484832,11.3413396,,3,POINT (11.3413396 46.484832),3.0,Node LTS is max intersecting LTS
302466373,46.4833401,11.3369095,,3,POINT (11.3369095 46.4833401),3.0,Node LTS is max intersecting LTS
302466374,46.4832151,11.3365566,,3,POINT (11.3365566 46.4832151),4.0,Node LTS is max intersecting LTS
302595364,46.4989181,11.3520686,,3,POINT (11.3520686 46.4989181),1.0,Node LTS is max intersecting LTS
302595369,46.4996427,11.351892,,4,POINT (11.351892 46.4996427),1.0,Node LTS is max intersecting LTS
303630773,46.488501,11.3452757,,3,POINT (11.3452757 46.488501),3.0,Node LTS is max intersecting LTS
303630788,46.492703,11.3560516,,3,POINT (11.3560516 46.492703),4.0,Node LTS is max intersecting LTS
303630798,46.49188,11.350554,,3,POINT (11.350554 46.49188),3.0,Node LTS is max intersecting LTS
303630806,46.489121,11.3457171,,3,POINT (11.3457171 46.489121),3.0,Node LTS is max intersecting LTS
303630809,46.4888946,11.3455977,,3,POINT (11.3455977 46.4888946),3.0,Node LTS is max intersecting LTS
303630812,46.4882118,11.3463062,,3,POINT (11.3463062 46.4882118),2.0,Node LTS is max intersecting LTS
305686907,46.4994769,11.3632795,,3,POINT (11.3632795 46.4994769),3.0,Node LTS is max intersecting LTS
308448723,46.4959091,11.3569578,crossing,3,POINT (11.3569578 46.4959091),3.0,Node LTS is max intersecting LTS
308448734,46.4948738,11.3280383,crossing,4,POINT (11.3280383 46.4948738),3.0,Node LTS is max intersecting LTS
308449615,46.4943735,11.3193362,,4,POINT (11.3193362 46.4943735),3.0,Node LTS is max intersecting LTS
308449616,46.4943309,11.3186085,crossing,4,POINT (11.3186085 46.4943309),3.0,Node LTS is max intersecting LTS
308449618,46.4940385,11.3136719,,3,POINT (11.3136719 46.4940385),4.0,Node LTS is max intersecting LTS
308449620,46.4931156,11.3091929,,3,POINT (11.3091929 46.4931156),3.0,Node LTS is max intersecting LTS
308992791,46.4942672,11.3556205,crossing,4,POINT (11.3556205 46.4942672),2.0,Node LTS is max intersecting LTS
308992797,46.4947912,11.3590688,,3,POINT (11.3590688 46.4947912),3.0,Node LTS is max intersecting LTS
308992814,46.4925096,11.3618743,crossing,4,POINT (11.3618743 46.4925096),3.0,Node LTS is max intersecting LTS
323089378,46.493341,11.3455862,,3,POINT (11.3455862 46.493341),2.0,Node LTS is max intersecting LTS
323089383,46.4932185,11.343076,,3,POINT (11.343076 46.4932185),3.0,Node LTS is max intersecting LTS
323089385,46.4928479,11.3439919,,3,POINT (11.3439919 46.4928479),2.0,Node LTS is max intersecting LTS
323089386,46.4925074,11.3448896,,3,POINT (11.3448896 46.4925074),2.0,Node LTS is max intersecting LTS
323089387,46.4805599,11.3256718,,3,POINT (11.3256718 46.4805599),4.0,Node LTS is max intersecting LTS
323089389,46.4805571,11.3263739,,3,POINT (11.3263739 46.4805571),3.0,Node LTS is max intersecting LTS
323089398,46.4802793,11.3261158,,3,POINT (11.3261158 46.4802793),3.0,Node LTS is max intersecting LTS
323089400,46.4804242,11.3264331,,3,POINT (11.3264331 46.4804242),4.0,Node LTS is max intersecting LTS
328912777,46.4886204,11.3458885,,2,POINT (11.3458885 46.4886204),3.0,Node LTS is max intersecting LTS
328912782,46.4884512,11.3460919,,2,POINT (11.3460919 46.4884512),3.0,Node LTS is max intersecting LTS
329524364,46.49035,11.3200978,crossing,5,POINT (11.3200978 46.49035),2.0,Node LTS is max intersecting LTS
329524382,46.4834785,11.3209238,traffic_signals,3,POINT (11.3209238 46.4834785),2.0,LTS 3-4 with traffic signals
329524397,46.482793,11.3186132,,3,POINT (11.3186132 46.482793),2.0,Node LTS is max intersecting LTS
329524405,46.482812,11.3185118,,3,POINT (11.3185118 46.482812),2.0,Node LTS is max intersecting LTS
329524417,46.4831594,11.3179265,,3,POINT (11.3179265 46.4831594),2.0,Node LTS is max intersecting LTS
329524423,46.4827392,11.3165419,,3,POINT (11.3165419 46.4827392),2.0,Node LTS is max intersecting LTS
329524458,46.4815074,11.3192122,,3,POINT (11.3192122 46.4815074),3.0,Node LTS is max intersecting LTS
329524466,46.4814443,11.318476,,3,POINT (11.318476 46.4814443),3.0,Node LTS is max intersecting LTS
329524490,46.4853562,11.3213496,,3,POINT (11.3213496 46.4853562),2.0,Node LTS is max intersecting LTS
329524500,46.4804785,11.319741,,3,POINT (11.319741 46.4804785),2.0,Node LTS is max intersecting LTS
329524514,46.4849449,11.3199628,traffic_signals,3,POINT (11.3199628 46.4849449),2.0,LTS 3-4 with traffic signals
329524540,46.4838921,11.3244038,,3,POINT (11.3244038 46.4838921),2.0,Node LTS is max intersecting LTS
329524555,46.4847577,11.3232793,crossing,3,POINT (11.3232793 46.4847577),2.0,Node LTS is max intersecting LTS
329524561,46.4842114,11.3239476,crossing,3,POINT (11.3239476 46.4842114),2.0,Node LTS is max intersecting LTS
329524571,46.4857369,11.3225992,traffic_signals,4,POINT (11.3225992 46.4857369),1.0,LTS 1-2 with traffic signals or stop
329524581,46.4852087,11.3229398,crossing,3,POINT (11.3229398 46.4852087),2.0,Node LTS is max intersecting LTS
329524608,46.4887825,11.3233283,,4,POINT (11.3233283 46.4887825),2.0,Node LTS is max intersecting LTS
329524631,46.4868475,11.3250642,traffic_signals,4,POINT (11.3250642 46.4868475),1.0,LTS 1-2 with traffic signals or stop
329524669,46.4878839,11.3181204,traffic_signals,4,POINT (11.3181204 46.4878839),2.0,LTS 3-4 with traffic signals
329524676,46.4886303,11.3208788,traffic_signals,4,POINT (11.3208788 46.4886303),1.0,LTS 1-2 with traffic signals or stop
329524694,46.4901636,11.3203688,crossing,5,POINT (11.3203688 46.4901636),2.0,Node LTS is max intersecting LTS
329524698,46.4904039,11.3202388,,3,POINT (11.3202388 46.4904039),2.0,Node LTS is max intersecting LTS
329524717,46.4902807,11.3204145,,3,POINT (11.3204145 46.4902807),2.0,Node LTS is max intersecting LTS
329524733,46.4904557,11.3203224,,3,POINT (11.3203224 46.4904557),2.0,Node LTS is max intersecting LTS
329524743,46.4917829,11.3355233,traffic_signals,5,POINT (11.3355233 46.4917829),1.0,LTS 1-2 with traffic signals or stop
329524749,46.4933921,11.3360082,,4,POINT (11.3360082 46.4933921),2.0,Node LTS is max intersecting LTS
329524762,46.4969303,11.3352785,,3,POINT (11.3352785 46.4969303),3.0,Node LTS is max intersecting LTS
329524768,46.4958689,11.3324564,,5,POINT (11.3324564 46.4958689),3.0,Node LTS is max intersecting LTS
329524780,46.5008388,11.3363369,,3,POINT (11.3363369 46.5008388),2.0,Node LTS is max intersecting LTS
329524802,46.5021233,11.3372205,,3,POINT (11.3372205 46.5021233),3.0,Node LTS is max intersecting LTS
329524814,46.5046549,11.2945775,,3,POINT (11.2945775 46.5046549),4.0,Node LTS is max intersecting LTS
329524863,46.5061842,11.335551,,3,POINT (11.335551 46.5061842),2.0,Node LTS is max intersecting LTS
329524886,46.5056844,11.3367555,traffic_signals,4,POINT (11.3367555 46.5056844),2.0,LTS 3-4 with traffic signals
329524894,46.5045664,11.3331839,,4,POINT (11.3331839 46.5045664),2.0,Node LTS is max intersecting LTS
329524906,46.5052691,11.3331499,,3,POINT (11.3331499 46.5052691),2.0,Node LTS is max intersecting LTS
329524915,46.505821,11.3329545,,3,POINT (11.3329545 46.505821),3.0,Node LTS is max intersecting LTS
329524920,46.5004744,11.311537,,3,POINT (11.311537 46.5004744),4.0,Node LTS is max intersecting LTS
329524934,46.5003809,11.3117771,,3,POINT (11.3117771 46.5003809),4.0,Node LTS is max intersecting LTS
329524982,46.5026103,11.3374162,,3,POINT (11.3374162 46.5026103),2.0,Node LTS is max intersecting LTS
329524987,46.5026373,11.3377796,,3,POINT (11.3377796 46.5026373),3.0,Node LTS is max intersecting LTS
329525011,46.5031682,11.3408121,,3,POINT (11.3408121 46.5031682),2.0,Node LTS is max intersecting LTS
329525018,46.5034738,11.3419579,,4,POINT (11.3419579 46.5034738),2.0,Node LTS is max intersecting LTS
329525036,46.5019735,11.3445305,,3,POINT (11.3445305 46.5019735),4.0,Node LTS is max intersecting LTS
329525041,46.5033038,11.3411995,,3,POINT (11.3411995 46.5033038),2.0,Node LTS is max intersecting LTS
329525048,46.5044561,11.3409089,,3,POINT (11.3409089 46.5044561),2.0,Node LTS is max intersecting LTS
329525052,46.5049372,11.3418244,,3,POINT (11.3418244 46.5049372),2.0,Node LTS is max intersecting LTS
329525056,46.5040115,11.342676,,3,POINT (11.342676 46.5040115),2.0,Node LTS is max intersecting LTS
329525069,46.5015571,11.3491429,crossing,5,POINT (11.3491429 46.5015571),2.0,Node LTS is max intersecting LTS
329525088,46.5000831,11.348405,,4,POINT (11.348405 46.5000831),2.0,Node LTS is max intersecting LTS
329525099,46.5024767,11.3515704,,3,POINT (11.3515704 46.5024767),2.0,Node LTS is max intersecting LTS
329525104,46.5028093,11.3518158,,4,POINT (11.3518158 46.5028093),2.0,Node LTS is max intersecting LTS
329525118,46.5055259,11.3538994,,3,POINT (11.3538994 46.5055259),2.0,Node LTS is max intersecting LTS
329525132,46.5052718,11.3526311,,3,POINT (11.3526311 46.5052718),2.0,Node LTS is max intersecting LTS
329525146,46.5022434,11.3539402,,3,POINT (11.3539402 46.5022434),2.0,Node LTS is max intersecting LTS
329525161,46.501306,11.3540552,,4,POINT (11.3540552 46.501306),2.0,Node LTS is max intersecting LTS
329525172,46.4761025,11.3242674,,4,POINT (11.3242674 46.4761025),3.0,Node LTS is max intersecting LTS
329525179,46.4754346,11.3254184,,3,POINT (11.3254184 46.4754346),3.0,Node LTS is max intersecting LTS
329525187,46.4781905,11.3255984,,3,POINT (11.3255984 46.4781905),3.0,Node LTS is max intersecting LTS
329525192,46.4797937,11.326642,,3,POINT (11.326642 46.4797937),3.0,Node LTS is max intersecting LTS
329525203,46.4776509,11.3267676,,3,POINT (11.3267676 46.4776509),3.0,Node LTS is max intersecting LTS
329525214,46.4780217,11.3255115,,3,POINT (11.3255115 46.4780217),3.0,Node LTS is max intersecting LTS
329525220,46.4780429,11.3256424,,3,POINT (11.3256424 46.4780429),3.0,Node LTS is max intersecting LTS
329525268,46.4777593,11.326973,,3,POINT (11.326973 46.4777593),3.0,Node LTS is max intersecting LTS
329525285,46.4777476,11.3266949,,3,POINT (11.3266949 46.4777476),3.0,Node LTS is max intersecting LTS
329525317,46.4778246,11.3268957,,3,POINT (11.3268957 46.4778246),3.0,Node LTS is max intersecting LTS
329525329,46.4781396,11.3254303,,3,POINT (11.3254303 46.4781396),3.0,Node LTS is max intersecting LTS
329525334,46.478503,11.3242847,,3,POINT (11.3242847 46.478503),4.0,Node LTS is max intersecting LTS
329525565,46.4822875,11.2983498,,3,POINT (11.2983498 46.4822875),4.0,Node LTS is max intersecting LTS
332741837,46.4940578,11.3746617,,4,POINT (11.3746617 46.4940578),3.0,Node LTS is max intersecting LTS
332741842,46.4953125,11.3738728,,3,POINT (11.3738728 46.4953125),3.0,Node LTS is max intersecting LTS
332741844,46.4960833,11.3725155,,3,POINT (11.3725155 46.4960833),3.0,Node LTS is max intersecting LTS
332741846,46.4967167,11.3716219,,4,POINT (11.3716219 46.4967167),3.0,Node LTS is max intersecting LTS
332741849,46.4951518,11.3705776,,4,POINT (11.3705776 46.4951518),3.0,Node LTS is max intersecting LTS
332741857,46.4958553,11.3682218,,3,POINT (11.3682218 46.4958553),3.0,Node LTS is max intersecting LTS
332741862,46.4943835,11.3703584,,3,POINT (11.3703584 46.4943835),3.0,Node LTS is max intersecting LTS
332741867,46.4935411,11.3710396,,3,POINT (11.3710396 46.4935411),3.0,Node LTS is max intersecting LTS
334517293,46.4951618,11.3541231,,3,POINT (11.3541231 46.4951618),4.0,Node LTS is max intersecting LTS
334522378,46.5026897,11.3491896,,3,POINT (11.3491896 46.5026897),2.0,Node LTS is max intersecting LTS
334522382,46.5015677,11.350724,,3,POINT (11.350724 46.5015677),2.0,Node LTS is max intersecting LTS
334526823,46.4967737,11.3535029,,3,POINT (11.3535029 46.4967737),1.0,Node LTS is max intersecting LTS
334526825,46.4967872,11.3523249,,3,POINT (11.3523249 46.4967872),2.0,Node LTS is max intersecting LTS
334527153,46.4977469,11.3533883,,3,POINT (11.3533883 46.4977469),1.0,Node LTS is max intersecting LTS
334528460,46.4981475,11.3582828,,3,POINT (11.3582828 46.4981475),2.0,Node LTS is max intersecting LTS
334528462,46.4978646,11.3572954,,3,POINT (11.3572954 46.4978646),2.0,Node LTS is max intersecting LTS
334531610,46.4984242,11.3584023,,3,POINT (11.3584023 46.4984242),2.0,Node LTS is max intersecting LTS
334542204,46.4959731,11.3425242,,1,POINT (11.3425242 46.4959731),,Node not found in edges
334545305,46.4937801,11.3439237,,3,POINT (11.3439237 46.4937801),2.0,Node LTS is max intersecting LTS
334545480,46.4937783,11.3456047,,3,POINT (11.3456047 46.4937783),2.0,Node LTS is max intersecting LTS
334545483,46.4938283,11.343258,,4,POINT (11.343258 46.4938283),3.0,Node LTS is max intersecting LTS
334546469,46.4942005,11.3438374,,1,POINT (11.3438374 46.4942005),,Node not found in edges
334546472,46.4942237,11.3433026,,3,POINT (11.3433026 46.4942237),3.0,Node LTS is max intersecting LTS
334557236,46.5005315,11.3398245,traffic_signals,4,POINT (11.3398245 46.5005315),2.0,LTS 3-4 with traffic signals
334577944,46.5013313,11.3418331,,4,POINT (11.3418331 46.5013313),3.0,Node LTS is max intersecting LTS
334577948,46.500408,11.3415564,,3,POINT (11.3415564 46.500408),2.0,Node LTS is max intersecting LTS
334578278,46.4999866,11.3398779,,4,POINT (11.3398779 46.4999866),3.0,Node LTS is max intersecting LTS
334578287,46.5004393,11.3411281,,3,POINT (11.3411281 46.5004393),2.0,Node LTS is max intersecting LTS
334578329,46.4999761,11.3402754,,3,POINT (11.3402754 46.4999761),2.0,Node LTS is max intersecting LTS
334578484,46.499466,11.3409643,,1,POINT (11.3409643 46.499466),2.0,Node LTS is max intersecting LTS
334598084,46.4975537,11.3415925,,3,POINT (11.3415925 46.4975537),2.0,Node LTS is max intersecting LTS
334598085,46.4990643,11.3418285,,4,POINT (11.3418285 46.4990643),2.0,Node LTS is max intersecting LTS
334598088,46.5003688,11.3420283,,3,POINT (11.3420283 46.5003688),2.0,Node LTS is max intersecting LTS
