u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,oneway,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
275047789,3506971378,0,6.05894e+07,,['Via San Martino'],residential,,"LINESTRING (782234.7882880641 5111800.536840098, 782126.8312773056 5111823.66297703, 782030.4236159783 5111832.781328178, 781947.8675004146 5111843.172110333, 781924.9685914638 5111846.495604828)",312.554,0,m9,2,1,0.6115226576478351,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
275047789,3741329882,0,"[ 77512280, 1098283969, 1098283970 ]",2,['Via San Martino'],primary,,"LINESTRING (782234.7882880641 5111800.536840098, 782232.1587337351 5111742.521597203, 782235.1811725176 5111651.532717008, 782236.1485601268 5111631.169460538, 782239.6615755722 5111553.763778905, 782244.6724958625 5111436.034586131, 782251.4841953609 5111314.513753657, 782253.62327552 5111244.749316728, 782259.0376027985 5111171.639566694, 782273.0132568146 5111098.31115181, 782276.7353747005 5111080.702088809)",722.132,0,m12,4,1,1.692413317880856,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275047807,912298224,0,7.75122e+07,2,,primary,,"LINESTRING (783300.430502842 5116827.427271886, 783368.3954497727 5116895.9589076545)",96.329,0,m12,4,1,0.30045667691259825,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275047807,912293688,0,7.75122e+07,2,,primary,,"LINESTRING (783300.430502842 5116827.427271886, 783237.3262213637 5116743.611805976, 783178.0908626576 5116625.772921427, 783123.3115541465 5116508.586058383, 783057.5271011095 5116340.7450893, 783010.4881682595 5116194.089891426, 782974.4954262134 5115998.388973782, 782954.7105675685 5115899.687910195, 782929.9772140767 5115803.542005439, 782912.9741348396 5115745.151268535, 782893.8716380143 5115687.966370486, 782856.0694774481 5115573.058770365, 782835.7309576194 5115513.445655268)",1403.443,0,m12,4,1,1.053026189781045,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275048618,1902148479,0,7.75124e+07,,['Via Roma'],secondary,,"LINESTRING (782653.4888132525 5118680.689378398, 782653.3156280748 5118676.060873709)",4.631,1,m12,4,1,2.8243952274970603,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275048618,1902148592,0,6.23536e+07,,['Via Roma'],secondary,,"LINESTRING (782653.4888132525 5118680.689378398, 782654.0305448441 5118688.730691061, 782654.8263780018 5118711.380095662, 782655.1454702653 5118742.346686788, 782653.5443189943 5118791.450621684, 782649.9388556044 5118820.1206577225, 782644.1323350773 5118845.861126205, 782642.6936225649 5118872.003604234, 782642.391384695 5118899.167176119, 782641.6531690452 5118916.501777919)",236.745,0,m12,4,1,1.6391588968265247,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275048618,912298892,0,1.79776e+08,2,['Via Giuseppe Verdi'],primary,,"LINESTRING (782653.4888132525 5118680.689378398, 782657.8172314395 5118675.745359674, 782661.7846245491 5118669.237086754, 782668.4172865899 5118655.7707624845, 782687.1650157743 5118623.869456533, 782707.9440208073 5118593.553886433, 782718.1305178246 5118576.510709829, 782724.8626351767 5118562.570268498, 782727.0948073415 5118556.616545545, 782745.1951217444 5118508.2520331675, 782755.0796364502 5118484.013673553)",222.293,0,m12,4,1,1.3283594698088597,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275048618,912294208,0,1.00048e+09,2,['Via Aristide Zenari'],primary,,"LINESTRING (782653.4888132525 5118680.689378398, 782647.8142795675 5118683.789868779, 782642.9001131193 5118685.166323176, 782627.992206768 5118688.0188266, 782613.0503617264 5118690.936601231, 782549.8714256473 5118701.938492873)",105.759,0,m12,4,1,4.8647451063060485,3-5: mild,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275048626,1902148592,0,6.23536e+07,,['Via Roma'],secondary,,"LINESTRING (782617.5183235796 5118989.048823742, 782637.1477772673 5118933.328488113, 782641.6531690452 5118916.501777919)",76.461,0,m12,4,1,7.5084131031717805,5-8: medium,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275048626,3710631528,0,6.23536e+07,,['Via Roma'],secondary,,"LINESTRING (782617.5183235796 5118989.048823742, 782609.0604647069 5119013.575830848, 782603.6843558126 5119032.845198185)",45.93,0,m12,4,1,3.0082336222447204,3-5: mild,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275048626,912294208,0,7.75121e+07,,['Via Castello'],residential,,"LINESTRING (782617.5183235796 5118989.048823742, 782592.6368184688 5118983.58060392, 782589.5933881048 5118977.951208464, 782585.7746139471 5118922.907816943, 782580.6237576408 5118852.805802257, 782575.5234297304 5118781.603903378, 782566.0826488428 5118754.83695754, 782549.8714256473 5118701.938492873)",312.242,0,m9,2,1,2.291190035278037,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
275052691,3471819403,0,7.75122e+07,2,,primary,,"LINESTRING (781640.2932852805 5118845.258327792, 781565.1275101758 5118855.774412433, 781549.8910071678 5118857.556646815, 781534.9090879565 5118858.849611205, 781516.2992731561 5118859.296679568, 781492.8545218678 5118858.230052686, 781429.1033460577 5118853.518480645)",211.568,0,m12,4,1,5.240553762600431,5-8: medium,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
275052691,2208780228,0,1.28299e+08,2,,primary,,"LINESTRING (781640.2932852805 5118845.258327792, 781669.3043362949 5118841.526885578, 781761.7986907017 5118830.851844797, 781792.2582478442 5118829.269606544, 781827.3268813733 5118829.402677275, 781841.6941169619 5118830.208646646, 781853.2351546872 5118831.574854269, 781865.9807382913 5118833.998555273, 781896.2739436519 5118840.737140195, 781948.2205061712 5118854.017374484, 781958.7173972025 5118855.714255163, 781969.2021502582 5118856.330630598, 781976.1649710306 5118855.816219992, 781983.0615341964 5118853.884791367)",345.678,0,m12,4,1,4.547579889059645,3-5: mild,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
295257285,2142863130,0,2.04277e+08,,,track,,"LINESTRING (782348.6735331654 5110393.431937021, 782426.6844187621 5110373.672816315, 782436.6737427239 5110376.1140793385, 782439.8227451085 5110387.481522204, 782449.4360134974 5110677.618098553, 782454.4261379971 5110698.96798474, 782458.7402993147 5110724.907195202, 782454.9695329848 5110766.963199106, 782455.5577457736 5110784.147036707, 782476.8928408464 5110888.136167324, 782487.1221870012 5110929.277692213, 782499.1858196362 5110998.8942016745, 782563.2108736443 5111266.496733167, 782570.9648446139 5111302.99322735, 782649.9960391521 5111560.755907947)",1300.992,0,m15,2,1,1.37656016845133,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
295257285,3741329882,0,1.09828e+09,2,['Via San Martino'],primary,,"LINESTRING (782348.6735331654 5110393.431937021, 782348.3937807651 5110397.4939359585, 782334.694275786 5110595.508006453, 782320.396582478 5110822.36380688, 782313.1373086718 5110909.305585759, 782293.4061353469 5111001.830668856, 782276.7353747005 5111080.702088809)",692.173,0,m12,4,1,1.4694250150734178,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
295279410,912294506,0,7.75122e+07,2,,primary,,"LINESTRING (782584.9708636287 5114863.1872481555, 782591.1061042552 5114906.089656902, 782599.0252690963 5114943.8748886315, 782602.6235338394 5114958.681505343, 782608.6506060131 5114980.580885727, 782619.7187345151 5115017.386819452, 782630.6254970566 5115047.950494922, 782641.0101529963 5115073.045767016, 782657.5060476706 5115110.313577255, 782673.421208665 5115146.908923163)",298.421,0,m12,4,1,1.6409800154541423,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
295279410,2142860777,0,7.75123e+07,2,['Via San Martino'],primary,,"LINESTRING (782584.9708636287 5114863.1872481555, 782580.2652956126 5114793.963986929, 782579.6617166561 5114774.474544105, 782570.7480284306 5114604.386933331)",259.14,0,m12,4,1,1.5460694857561403,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
318694337,2143843984,0,7.75121e+07,,['Via Vittorio Veneto'],residential,,"LINESTRING (782479.7323972019 5116468.342914787, 782481.2938033559 5116499.611458577, 782478.8359631342 5116537.48628147)",69.246,0,m9,2,1,1.3035941440171763,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
318694337,2143843981,0,1.79119e+08,,['Via San Martino'],tertiary,,"LINESTRING (782479.7323972019 5116468.342914787, 782468.0072993157 5116496.560751227, 782450.6844406541 5116518.118731097, 782396.9574512143 5116566.890928703)",130.588,0,m10,3,1,0.5991056718888691,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694337,3868226372,0,1.79119e+08,,['Via San Martino'],tertiary,,"LINESTRING (782479.7323972019 5116468.342914787, 782480.6634209603 5116448.144801357, 782475.6196451769 5116410.826032803, 782470.705386926 5116381.273418468)",87.809,0,m10,3,1,1.0950172726402296,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694350,912287486,0,7.43623e+08,,['Via San Martino'],tertiary,,"LINESTRING (782161.306215852 5116921.731430432, 782160.9103866939 5116903.943914316, 782163.0931898842 5116884.438091845, 782171.781393969 5116859.108339478, 782183.5406009009 5116834.309695974, 782200.3573245712 5116804.043559804, 782204.5534178172 5116798.291442383)",133.309,0,m10,3,1,0.3210869192555601,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694350,912306334,0,9.01928e+08,2,['Via San Martino'],tertiary,,"LINESTRING (782161.306215852 5116921.731430432, 782166.2140782229 5116980.6762598045, 782167.8020103239 5117027.187809799, 782172.0183084608 5117042.501468648)",121.536,0,m10,3,1,0.761999527477803,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694358,318694360,0,7.75121e+07,,['Viale Stazione'],unclassified,50,"LINESTRING (782281.0286139394 5117167.766237486, 782375.7150820119 5117027.669926127)",168.909,0,m10,3,1,0.9245881606225183,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694358,912306334,0,9.01928e+08,2,['Via San Martino'],tertiary,,"LINESTRING (782281.0286139394 5117167.766237486, 782214.2971158968 5117089.60676449, 782172.0183084608 5117042.501468648)",165.777,0,m10,3,1,1.1614130677016776,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694358,912296187,0,1.07518e+09,2,['Via Stazione'],tertiary,,"LINESTRING (782281.0286139394 5117167.766237486, 782297.1502125416 5117189.195374152, 782320.362370434 5117229.711527017, 782351.4838318636 5117281.614638192, 782394.9510118675 5117353.904966196, 782428.8914611442 5117410.258407841, 782433.0788364636 5117418.456574301)",293.016,0,m10,3,1,1.1387248038666333,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694360,318694358,0,7.75121e+07,,['Viale Stazione'],unclassified,50,"LINESTRING (782375.7150820119 5117027.669926127, 782281.0286139394 5117167.766237486)",168.909,0,m10,3,1,0.9245881606225183,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694360,4537860106,0,2.89827e+07,,"[""Via dell'Omo""]",unclassified,50,"LINESTRING (782375.7150820119 5117027.669926127, 782386.9966561571 5117031.886238158, 782400.4031684322 5117037.848294929, 782416.4096799222 5117049.519332755, 782480.5826545027 5117106.431462885, 782573.7119918158 5117164.824512478)",241.613,0,m10,3,1,1.191805556021993,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694360,912297851,0,7.75121e+07,,['Viale Stazione'],unclassified,50,"LINESTRING (782375.7150820119 5117027.669926127, 782396.9269136393 5116996.415524713, 782402.7472854697 5116992.8649291955, 782408.9190825946 5116992.770843452, 782415.4130484962 5116994.417333916, 782518.1868212385 5117044.246707228)",171.241,0,m10,3,1,0.6688554136135806,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694369,3481947933,0,7.75121e+07,2,"[""Via dell'Omo""]",primary,,"LINESTRING (782755.29680585 5117526.787399, 782760.3612116706 5117540.281445432)",14.403,0,m12,4,1,1.43937198484457,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
318694369,1865801228,0,7.75121e+07,2,,primary,,"LINESTRING (782755.29680585 5117526.787399, 782752.0386302775 5117527.806062775, 782748.5280689644 5117527.922379705, 782745.914083387 5117527.389786173, 782741.8564608856 5117525.276376186, 782740.2965213913 5117523.868331303, 782739.3207755701 5117522.20890502)",18.144,1,m12,4,1,1.2688369298859654,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
318694388,912292111,0,7.75122e+07,,['Via Stazione'],tertiary,,"LINESTRING (782513.8083629741 5117608.712995572, 782507.0968023617 5117587.8061171835)",21.944,0,m10,3,1,0.6035789508788035,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694388,912294908,0,7.75122e+07,,['Via Stazione'],tertiary,,"LINESTRING (782513.8083629741 5117608.712995572, 782520.9148850883 5117630.617868092)",23.015,0,m10,3,1,2.030622454316263,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
318694398,3927767057,0,4.05517e+07,,['Via Nuova'],residential,,"LINESTRING (782866.6461802801 5118132.940056326, 782817.8321828293 5118105.991219116)",55.602,0,m9,2,1,0.23425034977799028,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
318694398,912282520,0,"[ 77512076, 77512188 ]",2,"[""Via dell'Omo"", 'Piazzale San Floriano']",primary,,"LINESTRING (782866.6461802801 5118132.940056326, 782868.5723172606 5118123.231280162, 782870.6184197355 5118113.772987767, 782878.4510458399 5118077.526839798, 782879.8868306956 5118065.201247873, 782881.8906460274 5118037.225523022, 782881.1883101051 5118014.068221009, 782876.0857970904 5117970.58897184, 782872.0323963368 5117949.459144072, 782870.1244148781 5117939.506505808)",195.65,0,m12,4,1,1.0010234574612789,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
